"outcome","pathway_id","exposure","exposure_label","scale","model_structure","family","offset_policy","n_months","data_status","se_method","term","estimate","std_error","statistic","p_value","rr","rr_low","rr_high","q_value_core_bh","manuscript_role"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.023016336949866,0.0102545465984318,2.24450069332034,0.0248002043636788,1.02328325673793,1.00292168544462,1.04405821383348,,"sensitivity"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","I(hot_nights/5)",0.0214997218502256,0.013481722033222,1.59473113280673,0.110772372954892,1.02173250614268,0.995087651906717,1.04909081336531,,"sensitivity"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","I(hot_nights/5)",0.0214997218502256,0.0123657052243534,1.73865715380983,0.0820950868107904,1.02173250614268,0.99726668194517,1.04679854747819,,"sensitivity"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(hot_nights/5)",0.0214997218502256,0.0108661569712306,1.97859481573371,0.0478616438221869,1.02173250614268,1.00020207460094,1.04372640351212,,"sensitivity"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.0214997218502256,0.0100438632257398,2.14058289793587,0.0323076891558821,1.02173250614268,1.00181539576707,1.0420455889573,,"sensitivity"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","I(hot_nights/5)",0.0231263978411839,0.0138191823092581,1.67349972839497,0.0942289599727807,1.02339588640318,0.996048627811968,1.05149398439277,,"sensitivity"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","I(hot_nights/5)",0.0231263978411839,0.011977322627488,1.93084870137076,0.0535017656285507,1.02339588640318,0.999650906438649,1.04770488733732,,"sensitivity"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(hot_nights/5)",0.0231263978411839,0.0108739911640088,2.12676261111271,0.0334398123244539,1.02339588640318,1.00181502031874,1.04544164248379,,"sensitivity"
"chd","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.0231263978411839,0.0102233102938201,2.26212422165877,0.0236897294836469,1.02339588640318,1.0030934846439,1.04410920451622,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",-0.0053832471006569,0.021341934221421,-0.252238013893498,0.800857096929644,0.994631216608471,0.953883780648368,1.03711927712998,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",-0.0053832471006569,0.0204560520747656,-0.263161585675548,0.792426037689447,0.994631216608471,0.95554147546176,1.03532005931399,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",-0.0053832471006569,0.0237117010614745,-0.227029140030924,0.820401083246046,0.994631216608471,0.949463509088665,1.04194763419777,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",-0.0053832471006569,0.0240767422036688,-0.223587022493293,0.823078662594747,0.994631216608471,0.948784429293951,1.04269339431323,0.899729950076576,"amended_core_candidate"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",-0.00726175961010602,0.0213204416452361,-0.340600806068602,0.733404122540312,0.99276454325933,0.952133688232076,1.03512925814329,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",-0.00726175961010602,0.0183385036951477,-0.395984303344631,0.692116607897421,0.99276454325933,0.957714821098687,1.02909698862366,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",-0.00726175961010602,0.0209351554300675,-0.346869151956547,0.728689622653866,0.99276454325933,0.95285297399691,1.03434786399282,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",-0.00726175961010602,0.0211621317505198,-0.343148776111729,0.731486538267325,0.99276454325933,0.95242916915223,1.03480812040877,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",-0.00532450253939269,0.0214546315069031,-0.248174970410445,0.803999031380449,0.994689647499142,0.953729128449736,1.03740932863215,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",-0.00532450253939269,0.0204574090658746,-0.260272575194998,0.794653525610131,0.994689647499142,0.955595068373245,1.03538363433194,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",-0.00532450253939269,0.0238058818849024,-0.22366331838223,0.823019290543656,0.994689647499142,0.949344026764519,1.04220121151864,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",-0.00532450253939269,0.0241665277649323,-0.220325509365023,0.825617654644436,0.994689647499142,0.948673204939508,1.0429381684761,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",-0.00732040443222257,0.0214462453499501,-0.341337344265699,0.732849637532108,0.992706324466419,0.95184312225393,1.03532380871974,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",-0.00732040443222257,0.0183408987315029,-0.399130082957647,0.689797357130133,0.992706324466419,0.957654162231268,1.02904146977188,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",-0.00732040443222257,0.0210226774273069,-0.348214658077468,0.727678980288989,0.992706324466419,0.95263366397907,1.03446464669264,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",-0.00732040443222257,0.0212467684785691,-0.344542015394314,0.730438704239458,0.992706324466419,0.952215341561971,1.03491910245755,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",-0.0031697275524092,0.0211868263444239,-0.149608417083356,0.881073567058954,0.996835290730372,0.956288238002303,1.03910155678723,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",-0.0031697275524092,0.0210218098453825,-0.150782809649733,0.880147047127462,0.996835290730372,0.956597582566359,1.03876553208473,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",-0.0031697275524092,0.0242223789960367,-0.130859464833237,0.895886481245093,0.996835290730372,0.95061551811802,1.04530230982632,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",-0.0031697275524092,0.0245963470655429,-0.128869849818052,0.897460634057855,0.996835290730372,0.949918993711234,1.04606877367859,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",-0.00537586987169734,0.021214172691668,-0.253409357500363,0.799951897361515,0.994638554257752,0.954129713881603,1.03686725109026,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",-0.00537586987169734,0.0188642947458668,-0.284975926432405,0.775662585462465,0.994638554257752,0.95853434263777,1.03210266926222,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",-0.00537586987169734,0.0214050007946712,-0.251150183233615,0.80169799833102,0.994638554257752,0.953772914075339,1.03725513590943,,"sensitivity"
"chd","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",-0.00537586987169734,0.0216238242836649,-0.248608655026779,0.803663512921827,0.994638554257752,0.953363934269247,1.03770010386878,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.000610023805177367,0.0130960167133232,-0.0465808664215249,0.962847281858644,0.999390162221515,0.974064051154067,1.0253747637661,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.000610023805177367,0.0127766883014687,-0.0477450643534323,0.961919418873297,0.999390162221515,0.974673892779061,1.02473319922149,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.000610023805177367,0.0134096312102568,-0.0454914677079838,0.963715575642216,0.999390162221515,0.973465493144581,1.0260052394038,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.000610023805177367,0.0129450344950274,-0.0471241544710983,0.962414276235873,0.999390162221515,0.974352343856856,1.02507137447999,0.962414276235873,"amended_core_candidate"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",0.00242777707865519,0.0137263574122048,0.176869726304557,0.859610718593326,1.0024307265158,0.975821222076646,1.02976584104672,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",0.00242777707865519,0.0124076287635336,0.195668094599228,0.844869958473706,1.0024307265158,0.97834669754617,1.02710763370832,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",0.00242777707865519,0.0129245182946854,0.187842751528582,0.850999921368627,1.0024307265158,0.977356033008784,1.02814872730618,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",0.00242777707865519,0.0124296003194833,0.195322216020871,0.845140706135158,1.0024307265158,0.978304566686905,1.02715186628031,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.000573818193115241,0.0131647928608023,-0.0435873316946568,0.965233349944442,0.999426346409059,0.973968017422799,1.02555012487947,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.000573818193115241,0.0128056724782028,-0.0448096883698976,0.964259002648771,0.999426346409059,0.974653811414864,1.02482851880153,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.000573818193115241,0.0134179162279349,-0.0427650749466301,0.965888804661172,0.999426346409059,0.973484930502147,1.02605904888669,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.000573818193115241,0.0129682107261793,-0.0442480620674105,0.964706671554917,0.999426346409059,0.974343360563558,1.02515505552255,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",0.00244707883528967,0.0138102807822917,0.177192547629259,0.859357149174444,1.00245007537646,0.975679554781946,1.02995512071262,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",0.00244707883528967,0.0124489685517173,0.196568802075744,0.844164986582419,1.00245007537646,0.978286311715,1.02721068626689,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",0.00244707883528967,0.012953797022296,0.188908227531879,0.850164745044691,1.00245007537646,0.977318811553368,1.02822757706368,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",0.00244707883528967,0.0124721880779472,0.19620284909081,0.844451398147296,1.00245007537646,0.978241790652527,1.02725743596781,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.000622562786985004,0.0129999297105187,-0.0478897040867279,0.961804144925753,0.999377630965017,0.974235298428741,1.02516881792731,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.000622562786985004,0.0127686866112535,-0.0487569948217161,0.961112954546784,0.999377630965017,0.974676957481228,1.02470427930732,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.000622562786985004,0.0134029632659553,-0.0464496376384443,0.962951874065853,0.999377630965017,0.973466009265436,1.02597896564144,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.000622562786985004,0.012945494654676,-0.0480910775209452,0.961643657086328,0.999377630965017,0.974339247777595,1.02505944572319,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",0.00235249157883343,0.0136570485283286,0.172254757237897,0.863237251116596,1.00235526085829,0.975880319513994,1.02954844859527,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",0.00235249157883343,0.0123937149971217,0.189813270627877,0.849455456491248,1.00235526085829,0.978299723829108,1.02700230256407,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",0.00235249157883343,0.0129053930526502,0.182287480066353,0.855357123537363,1.00235526085829,0.977319089624114,1.02803278850996,,"sensitivity"
"chd","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",0.00235249157883343,0.0124164036618096,0.189466422235388,0.849727269614163,1.00235526085829,0.978256220020197,1.02704797414889,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","model","mean_temp",-0.0260055379373725,0.00962379709505929,-2.7022117861071,0.00688798725603412,0.974329693816984,0.956123509494475,0.992882554216688,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","HC1","mean_temp",-0.0260055379373725,0.0131999929698876,-1.97011755966063,0.0488248988925491,0.974329693816984,0.949445143815271,0.999866457201241,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_temp",-0.0260055379373725,0.013579450989942,-1.9150654880403,0.0554841524462216,0.974329693816984,0.948739268175111,1.00061037220426,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_temp",-0.0260055379373725,0.0143091440302916,-1.81740695895717,0.0691548229807702,0.974329693816984,0.947383352675751,1.00204246736264,0.207464468942311,"amended_core_candidate"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","model","mean_temp",-0.0311148542043587,0.0100508080418554,-3.09575648791464,0.00196311508037716,0.969364231124603,0.950455022536634,0.98864963654561,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","HC1","mean_temp",-0.0311148542043587,0.0126902749967273,-2.45186603224776,0.0142117562039421,0.969364231124603,0.94555067796991,0.993777525072745,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_temp",-0.0311148542043587,0.0132860857713036,-2.34191279056493,0.0191851972464145,0.969364231124603,0.944447118665186,0.994938725539077,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_temp",-0.0311148542043587,0.0139590995166121,-2.22900153174854,0.0258138028686149,0.969364231124603,0.943202113243908,0.996252022116493,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","model","mean_temp",-0.0264928774041474,0.00960285465066651,-2.75885435819948,0.00580043796386323,0.973854980186275,0.955696894162155,0.992358066900546,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","mean_temp",-0.0264928774041474,0.0130931223857307,-2.02341936656913,0.0430299291597598,0.973854980186275,0.949181355180739,0.999169987123296,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_temp",-0.0264928774041474,0.0134548707829136,-1.96901760199665,0.0489510698175788,0.973854980186275,0.948508598635762,0.999878676690631,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_temp",-0.0264928774041474,0.0141608242288317,-1.87085701905736,0.0613649018454554,0.973854980186275,0.947197084484751,1.00126313516844,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","model","mean_temp",-0.031520308284938,0.0100315785242203,-3.14210851351412,0.00167735857877442,0.968971278109111,0.950105543447802,0.988211619514656,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","mean_temp",-0.031520308284938,0.0125779923561641,-2.5059888249567,0.0122109479073059,0.968971278109111,0.945375407932165,0.993156083734067,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_temp",-0.031520308284938,0.0131503440060857,-2.39691891484748,0.0165335820228489,0.968971278109111,0.944315471704376,0.994270840554792,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_temp",-0.031520308284938,0.0138001982357971,-2.2840475003595,0.022368739487716,0.968971278109111,0.943113449272659,0.995538064402008,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","mean_temp",-0.0265650851464099,0.0095868717800709,-2.77098575592021,0.0055886871544453,0.973784662855624,0.955657824814133,0.992255329251626,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","mean_temp",-0.0265650851464099,0.0133684037501711,-1.98715461044254,0.0469052660251589,0.973784662855624,0.948600862317548,0.999637052085461,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_temp",-0.0265650851464099,0.0137549920876171,-1.93130501109666,0.0534453440569204,0.973784662855624,0.947882367219197,1.00039477724936,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_temp",-0.0265650851464099,0.0145167083700806,-1.82996616513709,0.0672549984083706,0.973784662855624,0.946468268912107,1.00188944601681,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","mean_temp",-0.0316315992799767,0.0100166779390674,-3.15789321293898,0.00158913758904331,0.968863446331871,0.950027556429305,0.988072789347475,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","mean_temp",-0.0316315992799767,0.0128591339790925,-2.45985455407854,0.0138993331676624,0.968863446331871,0.944749466096929,0.993592916772035,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_temp",-0.0316315992799767,0.0134536656879419,-2.35115098097963,0.0187154381376517,0.968863446331871,0.943649207588784,0.994751407714981,,"sensitivity"
"hf","P01A","mean_temp","Mean temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_temp",-0.0316315992799767,0.0141625673358087,-2.23346505827367,0.0255182920714449,0.968863446331871,0.942338967277057,0.996134522963098,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","model","mean_tmax",-0.0190464892509477,0.00872849145404877,-2.18210550485363,0.0291017470305847,0.981133749009481,0.964491429621739,0.998063231959384,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmax",-0.0190464892509477,0.0119646161148062,-1.5919014089702,0.111406858936166,0.981133749009481,0.958393209553985,1.0044138708927,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmax",-0.0190464892509477,0.0115011450430937,-1.65605156526435,0.0977113767158076,0.981133749009481,0.959264212659927,1.00350187231123,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmax",-0.0190464892509477,0.0120339574864901,-1.58272864702491,0.113483325974114,0.981133749009481,0.958262964057423,1.0045503891432,0.272359982337874,"amended_core_candidate"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","model","mean_tmax",-0.0231865095872649,0.00917370658658988,-2.52749631442964,0.0114879029736409,0.977080231947164,0.959668876341143,0.994807483287133,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmax",-0.0231865095872649,0.011744294021558,-1.97427870459505,0.0483500609672589,0.977080231947164,0.954845887499693,0.999832320754725,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmax",-0.0231865095872649,0.0115587180357534,-2.00597588033071,0.0448588214347991,0.977080231947164,0.955193255744858,0.999468718942599,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmax",-0.0231865095872649,0.0120596851529331,-1.92264634550808,0.0545244794000786,0.977080231947164,0.954255816047216,1.00045057479082,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","model","mean_tmax",-0.0193497408880801,0.00871482421455561,-2.22032486389823,0.0263967233077368,0.980836263702581,0.96422481946574,0.997733886094208,,"sensitivity"
