"outcome","pathway_id","n","data_status","family","offset_policy","pearson_mean","pearson_sd","pearson_dispersion","pearson_abs_gt2","pearson_abs_gt3","residual_acf1","ljung_box_p_lag6","ljung_box_p_lag12","max_cooks_distance","max_cook_month","aic","theta","converged","synthetic"
"hf","P01A",132,"HA_APPROVED_AGGREGATE","negative_binomial","days_only",0.000589187528847784,1.00444732732904,1.14928553561142,7,0,0.138707978681168,0.469379316875674,0.101239176567374,0.124938872997095,"2022-02",1225.00397754535,186.45850431442,TRUE,FALSE
"hf","P02A",132,"HA_APPROVED_AGGREGATE","negative_binomial","days_only",0.00050083427867472,1.00332731771786,1.146723831817,7,0,0.149508795362469,0.397112366931954,0.0991476086731231,0.125966398296166,"2022-02",1227.31943578381,178.627337340501,TRUE,FALSE
"hf","P02B",132,"HA_APPROVED_AGGREGATE","negative_binomial","days_only",0.000625240201361579,1.00515985540767,1.15091670849631,7,0,0.130574062827549,0.513734750150707,0.118469971140516,0.111975264032231,"2022-02",1223.7190651198,190.800132227415,TRUE,FALSE
"hf","P04A",132,"HA_APPROVED_AGGREGATE","negative_binomial","days_only",0.000283305852995771,0.999840325117122,1.1387667749155,5,0,0.174063914701548,0.363700052887478,0.153598320900594,0.066445596593424,"2020-02",1231.85234860756,164.480220470921,TRUE,FALSE
"hf","P04B",132,"HA_APPROVED_AGGREGATE","negative_binomial","days_only",0.000546458160233338,1.0043288448464,1.1490143614151,4,0,0.145538027685022,0.35568627543305,0.176852708110594,0.0847007289071102,"2022-02",1223.87473450293,188.038647311393,TRUE,FALSE
"hf","P04C",132,"HA_APPROVED_AGGREGATE","negative_binomial","days_only",0.000325816379603012,1.0002333423009,1.13966223328905,5,0,0.17900373209176,0.318984495585475,0.144070680250471,0.0665479300099062,"2020-02",1231.79234585722,164.636485830508,TRUE,FALSE
"hf","P02",132,"HA_APPROVED_AGGREGATE","negative_binomial","population_x_days",0.000632444379236972,1.00596235020791,1.1628670662529,6,0,0.124345905737896,0.593853644367758,0.201396595994296,0.116561654764819,"2022-02",1224.40286083636,195.189069482887,TRUE,FALSE
"hf","P04",132,"HA_APPROVED_AGGREGATE","negative_binomial","population_x_days",0.000527494629115849,1.00419476526522,1.16903867532612,5,0,0.14001063930305,0.400907397316181,0.267276971004381,0.0757672566479154,"2022-02",1227.23097181021,189.264783430014,TRUE,FALSE
