date,tmax,tmin,tmean,source,cell_id
2015-08-01,31.20,24.00,27.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-02,31.80,24.60,28.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-03,32.00,24.90,28.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-04,32.70,25.00,28.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-05,32.60,25.20,28.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-06,33.30,25.70,29.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-07,34.40,26.00,30.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-08,35.10,28.10,31.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-09,34.40,27.90,30.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-10,28.60,26.80,27.80,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-11,30.90,25.20,27.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-12,32.40,25.80,28.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-13,31.10,25.80,27.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-14,30.50,26.10,27.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-15,27.40,25.80,26.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-16,32.30,25.80,28.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-17,32.20,26.70,28.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-18,33.10,26.90,29.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-19,33.70,26.50,29.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-20,32.50,26.50,28.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-21,32.40,26.70,29.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-22,32.10,26.90,29.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-23,33.10,26.70,29.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-24,32.70,26.20,29.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-25,32.90,24.80,28.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-26,32.80,24.30,28.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-27,32.40,24.90,27.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-28,31.40,25.30,27.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-29,30.20,25.20,26.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-30,29.20,25.00,26.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-08-31,29.30,24.70,26.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-01,28.10,24.30,25.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-02,28.60,24.50,25.80,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-03,30.50,24.40,26.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-04,31.80,24.60,27.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-05,32.20,25.30,28.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-06,32.60,26.20,29.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-07,29.10,26.10,27.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-08,30.30,25.40,27.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-09,30.70,24.60,27.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-10,30.90,25.00,27.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-11,30.50,24.80,27.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-12,30.90,24.40,27.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-13,29.30,23.30,26.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-14,29.50,23.10,26.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-15,31.00,22.70,26.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-16,30.50,24.60,26.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-17,30.80,24.10,27.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-18,31.00,24.50,27.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-19,31.70,24.80,27.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-20,30.80,24.90,26.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-21,28.60,24.60,25.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-22,30.60,23.80,26.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-23,31.30,24.80,27.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-24,32.10,25.20,28.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-25,32.70,24.90,28.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-26,32.00,26.10,28.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-27,30.60,25.90,27.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-28,31.30,24.90,27.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-29,31.60,23.90,27.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-09-30,31.50,25.70,28.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-01,31.10,25.10,27.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-02,30.10,24.10,26.80,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-03,29.50,24.20,26.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-04,25.20,24.00,24.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-05,25.90,24.50,24.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-06,27.30,24.20,25.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-07,29.20,23.70,25.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-08,29.30,23.40,26.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-09,28.10,22.20,24.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-10,24.50,17.70,21.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-11,19.10,16.50,17.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-12,25.70,18.60,21.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-13,27.30,19.40,22.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-14,28.40,19.70,23.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-15,29.10,19.70,24.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-16,29.10,18.60,23.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-17,29.00,17.50,23.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-18,28.80,17.70,22.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-19,27.90,18.80,22.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-20,28.00,18.90,22.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-21,28.90,18.70,23.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-22,29.20,21.50,25.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-23,30.10,20.60,25.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-24,29.90,19.70,24.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-25,29.50,22.80,25.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-26,28.70,21.80,25.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-27,29.10,22.60,25.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-28,29.80,22.70,25.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-29,29.20,23.40,25.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-30,28.90,21.90,24.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-10-31,25.70,20.10,22.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-01,21.20,16.30,18.80,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-02,23.70,15.30,18.80,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-03,25.60,16.10,20.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-04,27.60,18.20,22.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-05,29.60,19.90,24.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-06,29.30,22.10,25.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-07,28.70,22.20,25.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-08,29.60,22.40,25.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-09,25.60,20.90,23.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-10,25.60,19.70,22.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-11,26.80,20.70,23.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-12,27.10,21.50,23.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-13,22.50,17.90,19.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-14,24.00,17.90,20.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-15,27.50,19.50,23.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-16,27.30,22.00,24.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-17,29.50,23.00,25.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-18,29.10,22.40,24.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-19,28.50,20.80,24.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-20,28.80,20.80,24.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-21,27.10,21.10,23.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-22,27.80,20.20,23.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-23,27.40,19.50,22.80,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-24,26.80,18.70,22.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-25,21.30,13.60,17.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-26,19.20,11.80,14.80,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-27,18.30,10.60,13.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-28,22.00,12.70,16.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-29,22.20,14.00,17.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-11-30,23.20,15.20,18.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-01,24.80,16.90,20.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-02,25.70,17.50,20.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-03,17.30,13.80,14.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-04,16.70,13.20,14.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-05,16.40,12.00,13.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-06,17.40,10.70,13.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-07,17.90,9.60,13.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-08,15.60,12.70,14.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-09,14.40,13.40,13.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-10,20.90,13.20,15.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-11,19.20,13.60,16.00,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-12,20.80,14.70,17.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-13,22.70,17.10,18.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-14,17.00,14.40,15.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-15,18.40,13.00,14.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-16,15.40,10.50,12.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-17,13.20,7.50,10.10,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-18,15.20,6.00,9.80,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-19,17.90,6.60,11.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-20,18.60,9.40,14.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-21,18.90,14.90,16.30,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-22,21.80,16.10,18.50,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-23,24.50,17.90,20.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-24,26.10,13.80,20.70,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-25,17.00,12.60,14.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-26,14.80,12.90,13.60,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-27,17.90,12.50,14.90,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-28,18.60,13.40,15.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-29,17.60,13.10,14.40,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-30,15.40,11.30,13.20,OPEN_METEO_ERA5_LAND,guangzhou
2015-12-31,18.80,12.40,14.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-01,20.80,11.20,15.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-02,22.80,12.00,17.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-03,22.90,17.50,19.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-04,23.70,17.90,20.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-05,23.30,19.20,20.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-06,22.60,15.50,19.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-07,21.00,12.50,16.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-08,20.60,15.00,17.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-09,19.70,13.40,16.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-10,19.70,14.70,16.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-11,17.90,12.70,15.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-12,17.70,12.30,14.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-13,18.20,11.40,14.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-14,14.60,11.70,13.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-15,13.20,11.90,12.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-16,18.20,12.00,14.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-17,19.00,11.60,15.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-18,17.40,8.60,12.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-19,14.50,12.70,13.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-20,14.60,12.90,13.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-21,13.40,10.60,12.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-22,10.20,7.10,9.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-23,6.90,5.40,5.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-24,5.40,2.60,4.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-25,9.80,1.90,5.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-26,9.10,3.50,5.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-27,12.80,6.20,9.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-28,16.40,11.00,13.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-29,20.70,14.10,16.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-30,19.50,12.60,15.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-01-31,17.10,12.10,14.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-01,11.30,7.20,8.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-02,10.20,6.10,7.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-03,12.40,7.40,9.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-04,16.90,9.50,12.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-05,16.30,9.80,12.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-06,15.70,8.20,11.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-07,16.50,3.90,9.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-08,19.50,3.50,11.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-09,20.80,5.30,13.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-10,21.90,10.80,16.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-11,24.20,15.00,18.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-12,25.60,18.10,21.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-13,27.00,20.50,22.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-14,21.50,11.70,17.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-15,10.80,9.00,9.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-16,13.90,8.30,10.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-17,15.50,10.00,12.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-18,17.90,11.60,14.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-19,14.50,13.00,13.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-20,20.20,12.20,15.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-21,17.30,11.90,14.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-22,17.10,13.70,14.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-23,14.40,11.60,13.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-24,15.90,9.40,12.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-25,12.90,11.00,11.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-26,13.10,11.10,12.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-27,19.60,10.00,14.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-28,21.30,7.30,14.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-02-29,24.40,8.60,16.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-01,22.40,9.40,16.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-02,22.20,9.60,15.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-03,23.30,9.90,16.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-04,24.70,13.60,19.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-05,24.20,17.20,20.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-06,26.10,17.40,21.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-07,25.30,17.40,20.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-08,25.30,19.40,21.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-09,21.50,14.40,19.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-10,13.70,7.60,9.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-11,14.00,7.00,9.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-12,12.30,10.30,11.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-13,14.80,11.70,13.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-14,20.20,11.00,15.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-15,17.10,13.70,15.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-16,17.70,13.30,15.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-17,20.40,15.00,17.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-18,25.50,19.60,22.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-19,26.20,20.60,22.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-20,23.20,20.20,21.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-21,23.30,18.40,20.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-22,22.60,17.30,19.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-23,21.80,18.30,19.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-24,17.80,11.80,14.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-25,19.10,10.40,13.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-26,21.20,7.90,15.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-27,21.30,11.80,16.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-28,21.20,10.50,15.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-29,23.70,12.80,18.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-30,24.80,16.40,20.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-03-31,27.00,17.90,22.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-01,27.80,19.90,23.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-02,27.30,20.80,23.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-03,27.20,20.70,23.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-04,25.60,20.70,22.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-05,27.10,20.60,23.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-06,29.50,22.50,25.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-07,29.60,23.50,25.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-08,29.00,23.30,25.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-09,29.60,22.30,25.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-10,28.10,22.80,24.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-11,26.80,21.90,23.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-12,23.90,21.00,22.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-13,27.40,21.30,23.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-14,29.90,23.10,25.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-15,27.40,24.40,25.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-16,30.10,24.20,26.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-17,30.00,24.00,26.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-18,26.00,18.80,23.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-19,25.80,20.90,22.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-20,28.20,20.80,23.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-21,28.20,22.50,24.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-22,28.40,22.20,24.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-23,26.80,22.50,24.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-24,26.40,22.00,23.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-25,28.50,22.40,24.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-26,30.00,24.10,26.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-27,29.90,23.00,25.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-28,29.70,22.70,25.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-29,27.90,22.80,24.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-04-30,25.20,22.10,23.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-01,28.40,21.40,24.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-02,31.30,23.60,26.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-03,29.30,24.30,26.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-04,29.60,23.10,25.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-05,31.20,24.90,27.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-06,31.40,25.20,27.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-07,31.60,25.10,27.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-08,30.80,25.70,27.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-09,31.40,25.20,27.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-10,26.50,22.70,24.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-11,29.30,20.60,25.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-12,30.00,22.20,25.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-13,30.00,23.00,26.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-14,30.00,23.70,26.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-15,31.40,21.00,25.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-16,26.30,20.00,22.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-17,25.80,20.50,23.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-18,27.60,22.50,24.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-19,28.70,22.40,25.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-20,26.70,23.40,24.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-21,29.40,23.30,25.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-22,29.50,22.90,25.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-23,30.20,22.90,26.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-24,31.30,23.40,27.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-25,31.60,24.80,27.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-26,31.80,24.70,28.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-27,30.10,26.00,27.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-28,29.70,25.60,26.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-29,30.30,24.90,26.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-30,32.10,25.60,28.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-05-31,32.90,26.30,29.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-01,34.10,26.70,30.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-02,34.70,26.90,30.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-03,34.90,27.30,30.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-04,30.70,25.50,27.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-05,26.30,24.30,25.30,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-06,28.50,24.20,26.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-07,31.40,24.40,27.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-08,29.70,24.60,26.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-09,29.80,24.80,26.50,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-10,31.40,24.70,27.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-11,28.50,25.20,26.40,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-12,29.50,25.00,26.60,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-13,28.60,25.40,27.00,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-14,32.10,26.70,28.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-15,32.70,27.10,29.20,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-16,29.30,25.40,26.90,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-17,31.40,24.80,27.80,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-18,32.00,26.30,28.70,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-19,32.90,26.00,29.10,OPEN_METEO_ERA5_LAND,guangzhou
2016-06-20,33.10,26.20,29.20,OPEN_METEO_ERA5_LAND,guangzhou
