date,tmax,tmin,tmean,source,cell_id
2013-01-01,13.30,5.90,9.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-02,17.60,6.90,12.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-03,14.60,7.60,11.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-04,11.70,5.80,8.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-05,13.60,5.80,9.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-06,14.20,6.40,9.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-07,15.50,5.70,10.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-08,16.90,10.00,12.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-09,14.80,9.30,11.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-10,14.10,8.00,10.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-11,16.50,9.30,12.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-12,17.00,8.90,12.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-13,18.70,10.00,13.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-14,16.70,7.80,11.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-15,17.10,8.70,13.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-16,18.90,10.20,14.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-17,18.00,9.90,13.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-18,15.10,9.40,11.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-19,15.50,8.60,12.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-20,18.30,11.50,15.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-21,20.20,15.20,17.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-22,21.60,13.20,16.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-23,19.20,13.70,15.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-24,19.80,13.40,16.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-25,18.60,12.10,15.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-26,17.90,13.20,15.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-27,18.10,11.90,14.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-28,16.80,11.50,14.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-29,19.40,13.00,15.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-30,19.30,11.30,15.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-01-31,20.00,13.40,16.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-01,22.40,13.80,17.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-02,23.40,12.80,17.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-03,19.20,16.10,17.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-04,22.40,17.20,19.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-05,22.70,16.30,19.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-06,22.70,17.80,19.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-07,21.50,17.70,19.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-08,18.20,10.30,14.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-09,11.60,7.80,9.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-10,16.90,9.40,12.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-11,18.80,12.50,15.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-12,20.60,12.10,16.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-13,18.60,10.00,13.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-14,19.80,14.80,16.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-15,22.20,13.10,17.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-16,17.90,12.30,14.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-17,19.40,14.70,16.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-18,23.20,14.40,18.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-19,23.10,12.40,17.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-20,17.60,12.20,13.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-21,18.50,12.50,15.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-22,20.10,13.30,15.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-23,19.10,11.90,15.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-24,18.50,12.60,15.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-25,21.00,16.50,17.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-26,21.80,17.40,18.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-27,24.40,17.30,19.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-02-28,21.30,17.50,19.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-01,22.70,19.10,20.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-02,19.60,12.20,15.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-03,12.00,9.30,10.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-04,18.90,8.80,13.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-05,20.50,9.10,14.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-06,20.60,10.50,15.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-07,23.20,11.30,16.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-08,24.40,12.90,18.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-09,23.50,12.90,17.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-10,23.60,14.10,18.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-11,22.50,13.60,18.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-12,22.60,16.90,19.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-13,23.80,17.40,19.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-14,21.10,17.00,18.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-15,21.10,16.30,18.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-16,21.00,15.90,18.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-17,23.00,16.00,19.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-18,24.20,18.60,21.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-19,25.00,20.20,22.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-20,25.30,20.20,22.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-21,24.70,19.60,21.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-22,23.60,19.40,21.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-23,25.40,19.40,21.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-24,25.40,20.50,22.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-25,22.00,19.90,20.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-26,23.60,19.30,20.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-27,20.90,16.40,18.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-28,21.30,18.50,19.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-29,21.50,17.90,19.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-30,20.80,18.10,19.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-03-31,20.60,17.70,18.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-01,22.40,18.10,19.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-02,22.40,18.00,19.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-03,20.80,18.30,19.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-04,23.40,19.20,21.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-05,26.40,20.80,23.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-06,20.60,13.90,16.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-07,19.00,11.70,15.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-08,20.50,16.80,18.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-09,21.20,15.90,18.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-10,20.10,16.30,17.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-11,18.40,15.40,16.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-12,19.60,14.00,16.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-13,21.10,15.60,17.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-14,23.60,15.80,19.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-15,24.60,15.60,19.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-16,24.20,18.80,21.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-17,25.00,21.50,22.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-18,25.00,21.70,22.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-19,25.60,21.60,22.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-20,26.50,21.70,23.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-21,23.20,18.40,20.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-22,21.90,20.00,20.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-23,24.20,21.00,22.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-24,26.10,20.50,23.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-25,26.60,20.70,23.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-26,22.80,19.70,20.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-27,22.70,19.10,20.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-28,23.90,20.60,22.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-29,25.00,21.20,22.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-04-30,26.90,22.20,23.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-01,25.10,18.30,20.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-02,21.30,18.20,19.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-03,21.40,17.80,18.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-04,22.90,17.50,19.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-05,23.50,19.10,21.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-06,24.80,20.20,21.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-07,25.00,19.90,22.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-08,24.50,21.20,22.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-09,25.90,21.20,23.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-10,26.10,21.40,23.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-11,25.50,21.20,23.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-12,27.30,21.30,23.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-13,27.70,21.50,24.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-14,27.20,22.80,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-15,28.50,24.40,26.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-16,27.50,23.50,25.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-17,26.80,22.70,24.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-18,29.20,23.20,26.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-19,28.30,25.20,26.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-20,28.40,23.50,25.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-21,25.60,23.10,24.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-22,26.40,23.00,24.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-23,27.20,23.00,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-24,28.50,22.90,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-25,26.10,22.70,24.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-26,27.20,23.90,25.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-27,27.90,24.60,25.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-28,28.60,24.80,26.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-29,28.80,24.40,26.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-30,28.60,23.80,26.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-05-31,28.90,23.60,26.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-01,29.30,24.40,26.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-02,29.70,24.50,26.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-03,29.90,24.30,26.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-04,27.80,24.20,25.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-05,27.00,23.40,25.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-06,28.50,23.10,25.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-07,29.00,24.80,26.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-08,28.90,25.30,26.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-09,29.20,25.30,26.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-10,27.40,23.60,26.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-11,23.00,21.10,21.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-12,26.30,20.10,22.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-13,25.40,20.60,23.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-14,24.10,22.40,23.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-15,24.90,22.80,23.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-16,25.90,23.40,24.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-17,27.10,23.80,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-18,29.00,23.60,25.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-19,29.40,23.40,26.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-20,30.60,24.70,27.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-21,29.90,25.20,27.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-22,26.90,24.40,25.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-23,27.90,23.50,25.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-24,27.10,23.80,25.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-25,27.40,23.90,26.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-26,28.90,25.40,26.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-27,29.00,25.60,26.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-28,29.10,25.30,26.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-29,29.10,25.60,26.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-06-30,28.70,24.80,26.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-01,27.50,23.70,25.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-02,28.20,23.50,25.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-03,28.20,24.60,26.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-04,28.70,24.20,26.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-05,28.90,24.60,26.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-06,27.50,24.00,25.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-07,27.10,24.20,25.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-08,27.80,24.50,25.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-09,27.60,23.40,25.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-10,27.50,23.70,25.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-11,28.30,23.40,25.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-12,30.40,23.80,26.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-13,30.80,24.40,27.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-14,28.50,24.30,26.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-15,26.80,23.60,25.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-16,27.40,23.50,25.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-17,27.00,23.40,24.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-18,26.20,22.90,24.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-19,27.20,23.30,25.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-20,26.60,23.30,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-21,25.70,24.10,24.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-22,27.40,23.80,25.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-23,28.30,23.50,25.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-24,25.90,23.00,24.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-25,26.60,22.60,24.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-26,25.00,23.00,23.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-27,25.70,22.90,23.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-28,26.40,23.00,24.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-29,27.60,23.70,25.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-30,28.90,23.10,25.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-07-31,28.90,23.40,25.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-01,27.90,24.40,25.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-02,25.90,23.50,24.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-03,26.60,24.30,25.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-04,28.30,24.00,26.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-05,29.50,22.90,26.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-06,28.80,23.60,26.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-07,26.40,23.60,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-08,28.30,23.10,25.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-09,29.40,23.10,26.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-10,30.10,24.00,26.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-11,29.40,24.70,26.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-12,29.90,23.80,26.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-13,27.30,23.30,24.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-14,25.70,23.50,24.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-15,25.20,24.10,24.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-16,25.70,23.80,24.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-17,26.20,23.60,24.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-18,27.20,23.60,24.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-19,27.50,23.10,24.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-20,29.00,23.70,25.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-21,30.20,23.50,26.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-22,29.60,24.80,26.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-23,27.70,24.60,25.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-24,26.90,23.80,25.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-25,28.00,24.30,25.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-26,28.30,23.40,25.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-27,29.10,23.60,26.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-28,29.60,23.40,26.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-29,30.90,23.80,26.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-30,28.90,25.40,26.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-08-31,28.40,23.90,25.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-01,26.50,23.90,24.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-02,26.90,23.00,24.30,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-03,25.60,23.10,24.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-04,24.90,22.50,23.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-05,25.50,22.40,23.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-06,26.90,22.70,24.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-07,27.50,22.30,24.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-08,28.30,22.30,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-09,28.10,22.70,25.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-10,28.00,21.90,25.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-11,26.90,23.00,24.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-12,27.50,23.00,24.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-13,27.30,22.80,24.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-14,27.70,22.60,24.60,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-15,29.00,22.90,25.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-16,27.60,22.90,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-17,27.50,23.60,25.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-18,26.80,23.70,25.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-19,28.00,23.20,25.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-20,29.50,23.20,26.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-21,30.70,24.00,27.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-22,28.90,24.20,26.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-23,27.30,23.50,24.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-24,27.20,23.20,25.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-25,28.10,22.50,25.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-26,26.40,20.70,23.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-27,26.20,19.90,23.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-28,26.50,21.60,23.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-29,23.30,20.70,21.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-09-30,23.60,20.90,22.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-01,27.30,21.10,24.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-02,27.80,21.10,24.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-03,26.60,19.50,22.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-04,26.50,19.00,23.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-05,26.00,17.50,21.80,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-06,26.60,17.30,21.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-07,27.30,19.70,23.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-08,26.90,21.00,23.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-09,26.40,21.00,23.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-10,27.10,21.40,23.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-11,28.60,20.90,24.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-12,27.90,21.80,24.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-13,27.40,23.00,24.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-14,23.00,21.60,22.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-15,26.60,20.80,23.20,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-16,24.60,20.30,22.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-17,23.20,19.90,21.50,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-18,24.30,19.20,21.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-19,24.70,18.20,20.90,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-20,25.00,18.00,21.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-21,25.60,18.40,21.70,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-22,26.00,19.30,22.10,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-23,24.80,18.10,21.00,OPEN_METEO_ERA5_LAND,p_22.1_112.9
2013-10-24,24.90,17.10,20.40,OPEN_METEO_ERA5_LAND,p_22.1_112.9
