"scenario_id","cell_class","scale","outcome","effect","kernel","serial_dependence","depletion","covid_shock","overdispersion","estimator","target_mapping","n_reps","n_converged","convergence_rate","bias","relative_bias_abs","rmse","coverage","type1","false_sign","se_mean","sd_est","se_sd_ratio","hessian_pd_rate","hessian_condition_median","divergent_or_boundary_rate","predictive_log_score","beta_true","effect_name","target_comparable","data_status","protocol_amendment","raw_source"
"CORE_01","core","chd_like","chd","null","same_day","none","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.00743450927091269,,0.0149777760265825,0.85,0.15,,0.0110092387890664,0.013015400412549,0.845862473693212,1,,0,,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_01","core","chd_like","chd","null","same_day","none","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0688170702813093,,0.111844076635118,0.952,0.048,,0.107244457191857,0.0882546661000789,1.21517039190023,1,1792.45023036219,0,-1281.76391273542,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_01","core","chd_like","chd","null","same_day","none","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.0952755582137472,0.0844786885710801,1.12780583867116,1,,0,-807.01918465537,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_01","core","chd_like","chd","null","same_day","none","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.10144365446565,0.102603539821647,0.988695464522837,1,,0,-807.686880351261,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_01","core","chd_like","chd","null","same_day","none","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.0952755582137472,0.0844786885710801,1.12780583867116,1,,0,-807.01918465537,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_02","core","chd_like","chd","null","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.00660092482729376,,0.0149943274504922,0.866,0.134,,0.0111975263771963,0.0134766794461689,0.830881703606855,1,,0,,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_02","core","chd_like","chd","null","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0647030743051068,,0.120904157134086,0.95,0.05,,0.113838864068881,0.102236157260895,1.11348926953874,1,1790.43365348902,0,-1371.88270886937,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_02","core","chd_like","chd","null","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.101498213119913,0.0947091667919512,1.07168309634563,1,,0,-815.158361954149,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_02","core","chd_like","chd","null","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.106995462773827,0.118069358213537,0.906208557349133,1,,0,-814.842398454228,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_02","core","chd_like","chd","null","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.101498213119913,0.0947091667919512,1.07168309634563,1,,0,-815.158361954149,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_03","core","chd_like","chd","null","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.0180908684073891,,0.0319206532704874,0.712,0.288,,0.0175569156555534,0.0263255513672704,0.666915401338233,1,,0,,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_03","core","chd_like","chd","null","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0701575234291911,,0.113472127975174,0.942,0.058,,0.105646305041383,0.0892736540313264,1.18339846383247,1,1794.65284012998,0,-1273.07089364483,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_03","core","chd_like","chd","null","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.0948001830634748,0.0824556768771772,1.14971081014453,1,,0,-806.580021177988,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_03","core","chd_like","chd","null","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.097947768526872,0.104477750394807,0.937498827805359,1,,0,-806.663794374789,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_03","core","chd_like","chd","null","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.0948001830634746,0.0824556768771772,1.14971081014453,1,,0,-806.580021177988,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_04","core","chd_like","chd","null","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.0195117592308473,,0.0349955510373838,0.676,0.324,,0.0179312689652191,0.0290804261746726,0.616609566088005,1,,0,,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_04","core","chd_like","chd","null","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0723852836591952,,0.125443340239038,0.928,0.072,,0.113836901846249,0.102554557160048,1.11001309935544,1,1792.96360028068,0,-1383.42641524871,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_04","core","chd_like","chd","null","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.10217785763239,0.092883912778939,1.10005979049968,1,,0,-816.348033802263,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_04","core","chd_like","chd","null","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.104278563964612,0.107755369478812,0.967734271331291,1,,0,-816.215898505325,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_04","core","chd_like","chd","null","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.10217785763239,0.092883912778939,1.10005979049968,1,,0,-816.348033802262,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_05","core","chd_like","chd","null","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.0571925075747586,,0.0830388358531319,0.484,0.516,,0.0293203998711949,0.0602638265856397,0.486533987839758,1,,0,,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_05","core","chd_like","chd","null","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.104506423484588,,0.148726530743516,0.882,0.118,,0.121805645910122,0.105926527631062,1.14990690844098,1,1821.66706426041,0,-1279.17674775362,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_05","core","chd_like","chd","null","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.110665402623845,0.0975221638279048,1.13477181268387,1,,0,-807.140602711107,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_05","core","chd_like","chd","null","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.121161210870465,0.1187971062577,1.01990035521266,1,,0,-807.423898849746,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_05","core","chd_like","chd","null","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.110665402623845,0.0975221638279047,1.13477181268387,1,,0,-807.140602711107,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_06","core","chd_like","chd","null","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.0519935844316526,,0.0862847057616917,0.452,0.548,,0.0298834192851198,0.0689290944845734,0.433538544334248,1,,0,,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_06","core","chd_like","chd","null","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0946095080178615,,0.154822302636623,0.9,0.1,,0.130140696121873,0.12267471033361,1.06086002378126,1,1822.23719506483,0,-1378.64006845479,0,"null",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_06","core","chd_like","chd","null","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.118912370415764,0.113067990650516,1.05168907426075,1,,0,-816.504291670825,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_06","core","chd_like","chd","null","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.127782373838128,0.13103809661421,0.975154379831478,1,,0,-815.889231172183,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_06","core","chd_like","chd","null","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.118912370415764,0.113067990650516,1.05168907426075,1,,0,-816.504291670826,0,"null",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_07","core","chd_like","chd","small","same_day","none","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.00856449780642533,2.16246503010173,0.0155359634720734,0.832,,0.638,0.0109812693012347,0.0129750623433942,0.846336534700769,1,,0,,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_07","core","chd_like","chd","small","same_day","none","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0730347283435332,18.4406662942202,0.113865505382063,0.954,,0.778,0.106548973897193,0.087444696360282,1.21847268424604,1,1790.95130024054,0,-1273.30451510195,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_07","core","chd_like","chd","small","same_day","none","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.0952642442702124,0.0819893895677311,1.16190942233464,1,,0,-807.055730185645,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_07","core","chd_like","chd","small","same_day","none","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.101830589746016,0.104969844562739,0.970093746163011,1,,0,-807.44264619961,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_07","core","chd_like","chd","small","same_day","none","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.0952642442702124,0.0819893895677311,1.16190942233464,1,,0,-807.055730185645,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_08","core","chd_like","chd","small","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.00751823678633335,1.89829275527085,0.0154627808134295,0.832,,0.598,0.0111703516631604,0.0135255160818116,0.825872491341136,1,,0,,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_08","core","chd_like","chd","small","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0736025837039614,18.5840450873305,0.125766177384781,0.95,,0.746,0.113576150999487,0.102081498376067,1.11260270280394,1,1789.80500869846,0,-1366.82687474149,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_08","core","chd_like","chd","small","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.10149307216319,0.0923844583236082,1.09859465547415,1,,0,-815.277553490365,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_08","core","chd_like","chd","small","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.106404853122498,0.108390540305893,0.981680253850648,1,,0,-815.013813804932,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_08","core","chd_like","chd","small","same_day","outcome_matched","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.10149307216319,0.0923844583236082,1.09859465547415,1,,0,-815.277553490365,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_09","core","chd_like","chd","small","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.0189210593879194,4.77741137701703,0.0326130476043485,0.678,,0.722,0.0175689259780955,0.0265898180235853,0.660738857351781,1,,0,,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_09","core","chd_like","chd","small","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0707587699934099,17.8660055898392,0.111644794607917,0.932,,0.776,0.106228267928288,0.0864447918392768,1.22885677283825,1,1793.51051027123,0,-1281.41865834531,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_09","core","chd_like","chd","small","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.0950252308126671,0.0800086182862009,1.18768743728019,1,,0,-806.945517690988,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_09","core","chd_like","chd","small","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.0986716477257584,0.0998103580537268,0.988591260965566,1,,0,-807.599052904765,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_09","core","chd_like","chd","small","cumulative_0_5","none","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.0950252308126669,0.080008618286201,1.18768743728019,1,,0,-806.945517690992,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_10","core","chd_like","chd","small","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.0190585675474589,4.81213105271532,0.03532228082147,0.65,,0.7,0.0179033430601477,0.0297692280610101,0.601404343554223,1,,0,,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_10","core","chd_like","chd","small","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0700200924541346,17.6794956060307,0.124237238613801,0.942,,0.748,0.113466721734005,0.102728693557628,1.10452803208631,1,1794.27381911489,0,-1379.05877033553,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_10","core","chd_like","chd","small","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.101701771239877,0.0945412062777321,1.07574014806951,1,,0,-815.79642989799,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_10","core","chd_like","chd","small","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.102449202079198,0.111952274353193,0.915114969044628,1,,0,-815.606715897909,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_10","core","chd_like","chd","small","cumulative_0_5","outcome_matched","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.101701771239878,0.0945412062777322,1.07574014806951,1,,0,-815.796429897987,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_11","core","chd_like","chd","small","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.0547663160319334,13.8280429189562,0.0821398377446853,0.476,,0.802,0.029247992526591,0.0612789833516749,0.477292391728159,1,,0,,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_11","core","chd_like","chd","small","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.101400411425642,25.6027672260446,0.14612279072782,0.898,,0.822,0.120807918884482,0.105318614470115,1.14707090947121,1,1820.7444672479,0,-1269.47632131845,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_11","core","chd_like","chd","small","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.110017707273541,0.098472682570826,1.11724088753662,1,,0,-806.487201850362,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_11","core","chd_like","chd","small","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.11989968583091,0.121852873273414,0.983970936507003,1,,0,-810.76871662435,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_11","core","chd_like","chd","small","cumulative_0_21","none","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.110017707273541,0.0984726825708261,1.11724088753662,1,,0,-806.487201850366,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_12","core","chd_like","chd","small","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.0589969820509553,14.8962511813614,0.0928821143842304,0.424,,0.788,0.0298452307686073,0.0718105618621275,0.415610600929548,1,,0,,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_12","core","chd_like","chd","small","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.106854996448491,26.9800049383108,0.166320534956409,0.878,,0.796,0.129473346351479,0.127581676782681,1.01482712577935,1,1820.67099551444,0,-1369.77424977631,0.00396052545923595,"small",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_12","core","chd_like","chd","small","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.117756936553354,0.11879163901052,0.991289770342551,1,,0,-815.225928520098,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_12","core","chd_like","chd","small","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.127368825519539,0.143079264320288,0.890197654598078,1,,0,-814.838576659447,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_12","core","chd_like","chd","small","cumulative_0_21","outcome_matched","outcome_matched","observed_pattern","outcome_matched","spillover_burden","spillover_burden_coef_on_month_sum_exposure_NOT_identical_to_md_beta; scalar comparable only after /days_in_month scaling",500,500,1,,,,,,,0.117756936553354,0.11879163901052,0.99128977034255,1,,0,-815.225928520098,0.00396052545923595,"small",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_13","core","chd_like","chd","moderate","same_day","none","outcome_matched","observed_pattern","outcome_matched","oracle_daily","oracle_daily_beta_per_unit_exposure_identical_to_DGP",500,500,1,-0.00751084759844309,0.487964266566894,0.0151783092674941,0.832,,0.288,0.0109469799552717,0.013202911584999,0.829133777409333,1,,0,,0.0153922082272257,"moderate",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_13","core","chd_like","chd","moderate","same_day","none","outcome_matched","observed_pattern","outcome_matched","md","md_beta_per_unit_exposure_identical_to_DGP_declared_scalar",500,500,1,-0.0713595406838608,4.63608207675103,0.112916837498248,0.944,,0.732,0.106419411283309,0.0875978018775679,1.21486394638129,1,1790.40674819586,0,-1282.00861641765,0.0153922082272257,"moderate",TRUE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_13","core","chd_like","chd","moderate","same_day","none","outcome_matched","observed_pattern","outcome_matched","monthly_nb","monthly_nb_coef_on_mean_daily_exposure_NOT_identical_to_md_beta; compare via declared rr_per_5 mapping only with caution",500,500,1,,,,,,,0.0954896164183321,0.0826252866381424,1.15569482786219,1,,0,-807.468943468947,0.0153922082272257,"moderate",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
"CORE_13","core","chd_like","chd","moderate","same_day","none","outcome_matched","observed_pattern","outcome_matched","glarma_ar1","glarma_ar1_coef_on_mean_daily_exposure_NOT_identical_to_md_beta",500,500,1,,,,,,,0.100186334837894,0.101480814322768,0.987244096398781,1,,0,-808.213695860899,0.0153922082272257,"moderate",FALSE,"SYNTHETIC_CALIBRATION","F1.2","md_calibration_raw_metrics.csv"
