city_id,month_id,year,month,n_days,mean_t,mean_tmax,mean_tmin,mean_at,precip_mm,hn_hko,vhd_hko,cd_hko,hn_at,vhd_at,cd_at,hot_p95,cold_p05,is_local_winter
taipei,2023-05,2023,5,31,24.687,28.523,21.377,27.748,194.2,0,2,0,4,15,0,0,0,0
taipei,2023-06,2023,6,30,27.577,31.373,24.513,32.963,190.0,0,6,0,26,29,0,2,0,0
taipei,2023-07,2023,7,31,29.481,33.984,25.665,34.674,102.0,0,25,0,28,29,0,22,0,0
taipei,2023-08,2023,8,31,28.487,32.448,25.506,33.735,245.0,2,12,0,29,30,0,5,0,0
taipei,2023-09,2023,9,30,27.69,31.713,24.453,32.163,119.7,0,4,0,23,27,0,3,0,0
taipei,2023-10,2023,10,31,24.494,27.639,22.148,27.026,161.8,0,0,0,4,6,0,0,0,0
taipei,2023-11,2023,11,30,21.54,25.57,18.267,22.2,17.9,0,0,3,0,6,3,0,3,0
taipei,2023-12,2023,12,31,18.006,21.345,15.268,18.274,78.0,0,0,3,0,1,9,0,3,1
naha,2013-01,2013,1,31,17.626,18.952,16.377,13.71,98.7,0,0,0,0,0,17,0,5,1
naha,2013-02,2013,2,28,18.911,20.093,17.679,16.236,82.6,0,0,0,0,0,7,0,0,1
naha,2013-03,2013,3,31,20.265,21.542,18.958,19.158,165.9,0,0,0,0,0,4,0,0,0
naha,2013-04,2013,4,30,20.803,21.913,19.57,19.653,333.5,0,0,0,0,0,4,0,0,0
naha,2013-05,2013,5,31,23.574,24.529,22.69,25.094,333.7,0,0,0,4,4,0,0,0,0
naha,2013-06,2013,6,30,27.22,28.133,26.353,30.757,78.8,0,0,0,21,18,0,0,0,0
naha,2013-07,2013,7,31,28.452,29.555,27.484,32.3,8.7,3,0,0,29,27,0,0,0,0
naha,2013-08,2013,8,31,28.948,30.003,28.0,33.126,41.1,18,0,0,30,27,0,9,0,0
naha,2013-09,2013,9,30,27.793,28.827,26.84,29.863,75.5,1,0,0,15,9,0,0,0,0
naha,2013-10,2013,10,31,25.377,26.106,24.548,24.21,173.1,0,0,0,4,1,0,0,0,0
naha,2013-11,2013,11,30,21.493,22.523,20.47,19.853,80.2,0,0,0,0,0,3,0,0,0
naha,2013-12,2013,12,31,17.952,18.935,17.035,14.239,107.5,0,0,0,0,0,12,0,3,1
naha,2014-01,2014,1,31,17.3,18.561,16.171,13.477,61.3,0,0,0,0,0,18,0,4,1
naha,2014-02,2014,2,28,18.118,19.25,16.961,15.075,150.2,0,0,0,0,0,13,0,3,1
naha,2014-03,2014,3,31,18.487,19.777,17.077,15.694,114.3,0,0,0,0,0,14,0,5,0
naha,2014-04,2014,4,30,20.773,21.95,19.587,19.623,163.0,0,0,0,0,0,1,0,0,0
naha,2014-05,2014,5,31,23.565,24.555,22.497,24.587,302.5,0,0,0,0,1,0,0,0,0
naha,2014-06,2014,6,30,26.463,27.323,25.483,29.773,320.5,2,0,0,17,13,0,0,0,0
naha,2014-07,2014,7,31,28.548,29.487,27.661,32.239,224.7,10,0,0,27,26,0,0,0,0
naha,2014-08,2014,8,31,28.261,29.216,27.197,32.461,156.2,2,0,0,28,25,0,0,0,0
naha,2014-09,2014,9,30,28.167,29.06,27.127,31.897,113.1,3,0,0,28,19,0,0,0,0
naha,2014-10,2014,10,31,25.181,25.939,24.326,24.335,267.8,0,0,0,1,1,0,0,0,0
naha,2014-11,2014,11,30,22.587,23.29,21.833,20.917,41.6,0,0,0,1,0,0,0,0,0
naha,2014-12,2014,12,31,17.894,19.158,16.648,13.584,107.5,0,0,0,0,0,20,0,2,1
naha,2015-01,2015,1,31,16.813,17.797,15.752,12.639,43.6,0,0,0,0,0,22,0,8,1
naha,2015-02,2015,2,28,16.882,18.064,15.636,13.786,61.5,0,0,1,0,0,15,0,11,1
naha,2015-03,2015,3,31,19.013,20.174,17.819,16.755,96.9,0,0,0,0,0,10,0,3,0
naha,2015-04,2015,4,30,21.84,22.933,20.797,21.83,246.1,0,0,0,0,0,2,0,0,0
naha,2015-05,2015,5,31,24.419,25.51,23.2,26.648,182.0,0,0,0,4,3,0,0,0,0
naha,2015-06,2015,6,30,27.757,28.573,26.987,31.663,86.0,5,0,0,27,22,0,0,0,0
naha,2015-07,2015,7,31,28.19,29.052,27.252,31.094,299.4,5,0,0,23,19,0,0,0,0
naha,2015-08,2015,8,31,28.077,28.948,27.19,31.206,186.5,4,0,0,27,23,0,0,0,0
naha,2015-09,2015,9,30,27.107,27.99,26.05,29.787,71.4,0,0,0,18,9,0,0,0,0
naha,2015-10,2015,10,31,25.284,26.01,24.494,25.219,125.5,0,0,0,3,1,0,0,0,0
naha,2015-11,2015,11,30,23.74,24.583,22.717,23.337,65.2,0,0,0,0,0,2,0,0,0
naha,2015-12,2015,12,31,20.416,21.361,19.374,17.665,115.3,0,0,0,0,0,5,0,0,1
naha,2016-01,2016,1,31,18.1,19.445,16.79,14.758,279.4,0,0,2,0,0,14,0,7,1
naha,2016-02,2016,2,29,17.148,18.531,15.697,12.966,110.9,0,0,0,0,0,19,0,11,1
naha,2016-03,2016,3,31,18.9,20.0,17.623,16.481,140.3,0,0,0,0,0,11,0,4,0
naha,2016-04,2016,4,30,22.61,23.697,21.567,23.527,197.7,0,0,0,0,0,0,0,0,0
naha,2016-05,2016,5,31,25.084,26.171,23.945,27.916,291.0,0,0,0,11,9,0,0,0,0
naha,2016-06,2016,6,30,27.71,28.603,26.863,31.793,209.5,3,0,0,25,20,0,0,0,0
naha,2016-07,2016,7,31,28.89,29.839,27.89,33.116,104.5,14,0,0,29,25,0,2,0,0
naha,2016-08,2016,8,31,28.877,29.819,27.865,33.074,140.0,13,0,0,27,24,0,6,0,0
naha,2016-09,2016,9,30,27.837,28.69,26.97,30.653,256.9,0,0,0,21,14,0,0,0,0
naha,2016-10,2016,10,31,27.184,28.006,26.3,30.026,172.8,0,0,0,21,14,0,0,0,0
naha,2016-11,2016,11,30,23.697,24.66,22.75,22.713,81.8,0,0,0,0,0,0,0,0,0
naha,2016-12,2016,12,31,21.029,22.026,19.948,18.252,26.8,0,0,0,0,0,8,0,0,1
naha,2017-01,2017,1,31,18.194,20.0,16.581,16.352,78.9,0,0,0,0,0,12,0,8,1
naha,2017-02,2017,2,28,16.946,18.875,15.179,14.307,87.9,0,0,2,0,0,12,0,9,1
naha,2017-03,2017,3,31,18.081,19.945,16.084,16.487,66.3,0,0,0,0,0,12,0,8,0
naha,2017-04,2017,4,30,20.99,22.937,19.21,21.047,112.5,0,0,0,0,0,2,0,1,0
naha,2017-05,2017,5,31,23.7,25.574,22.068,25.855,205.3,0,0,0,0,1,0,0,0,0
naha,2017-06,2017,6,30,26.107,27.747,24.727,29.767,296.0,0,0,0,13,16,0,0,0,0
naha,2017-07,2017,7,31,28.9,30.813,27.265,34.429,53.9,4,0,0,31,30,0,18,0,0
naha,2017-08,2017,8,31,29.735,31.816,28.1,34.687,59.1,19,0,0,31,31,0,31,0,0
naha,2017-09,2017,9,30,28.303,30.167,26.72,32.43,206.2,2,0,0,22,23,0,10,0,0
naha,2017-10,2017,10,31,26.59,28.4,25.126,28.323,144.0,0,0,0,19,13,0,0,0,0
naha,2017-11,2017,11,30,22.607,24.3,21.183,22.537,120.7,0,0,0,0,0,0,0,0,0
naha,2017-12,2017,12,31,17.929,19.681,16.468,15.41,53.1,0,0,0,0,0,9,0,0,1
naha,2018-01,2018,1,31,17.19,18.9,15.6,14.674,84.4,0,0,3,0,0,14,0,10,1
naha,2018-02,2018,2,28,16.779,18.796,14.907,14.429,68.1,0,0,7,0,0,13,0,12,1
naha,2018-03,2018,3,31,19.294,21.355,17.348,18.245,52.5,0,0,0,0,0,6,0,2,0
naha,2018-04,2018,4,30,21.097,23.167,19.107,21.347,80.1,0,0,0,0,0,3,0,2,0
naha,2018-05,2018,5,31,24.771,26.99,23.01,27.706,50.2,0,0,0,9,10,0,0,0,0
naha,2018-06,2018,6,30,26.877,28.62,25.253,30.747,259.8,0,0,0,20,20,0,0,0,0
naha,2018-07,2018,7,31,27.597,29.197,26.316,30.945,395.6,0,0,0,23,20,0,2,0,0
naha,2018-08,2018,8,31,27.816,29.523,26.413,31.916,294.0,0,0,0,27,23,0,2,0,0
naha,2018-09,2018,9,30,27.557,29.373,26.037,31.11,299.2,0,0,0,23,23,0,0,0,0
naha,2018-10,2018,10,31,23.581,25.419,22.035,24.352,229.1,0,0,0,0,1,0,0,0,0
naha,2018-11,2018,11,30,22.647,24.567,21.12,22.943,124.4,0,0,0,0,0,0,0,0,0
naha,2018-12,2018,12,31,20.29,22.0,18.79,19.329,169.9,0,0,0,0,0,4,0,2,1
naha,2019-01,2019,1,31,17.971,19.877,16.016,16.145,98.7,0,0,2,0,0,11,0,8,1
naha,2019-02,2019,2,28,19.789,21.825,17.832,19.557,102.6,0,0,0,0,0,1,0,1,1
naha,2019-03,2019,3,31,19.69,21.674,17.639,18.535,157.3,0,0,0,0,0,3,0,0,0
naha,2019-04,2019,4,30,21.863,23.84,20.013,22.623,196.6,0,0,0,0,0,2,0,0,0
naha,2019-05,2019,5,31,23.552,25.661,21.723,25.294,162.9,0,0,0,0,1,0,0,0,0
naha,2019-06,2019,6,30,26.14,27.777,24.63,29.777,321.8,0,0,0,15,12,0,0,0,0
naha,2019-07,2019,7,31,28.142,29.719,26.787,32.629,167.0,0,0,0,29,23,0,3,0,0
naha,2019-08,2019,8,31,28.361,29.929,27.023,32.668,195.7,2,0,0,29,26,0,3,0,0
naha,2019-09,2019,9,30,27.42,29.203,26.117,30.567,317.7,0,0,0,20,19,0,5,0,0
naha,2019-10,2019,10,31,25.358,27.252,24.006,27.571,103.9,0,0,0,6,4,0,0,0,0
naha,2019-11,2019,11,30,22.583,24.473,21.013,22.397,115.8,0,0,0,0,0,0,0,0,0
naha,2019-12,2019,12,31,19.826,21.645,18.181,18.723,159.6,0,0,0,0,0,2,0,0,1
naha,2020-01,2020,1,31,18.358,20.371,16.506,16.91,45.3,0,0,0,0,0,5,0,4,1
naha,2020-02,2020,2,29,18.276,20.4,16.359,16.803,56.2,0,0,1,0,0,12,0,8,1
naha,2020-03,2020,3,31,19.61,21.8,17.484,19.271,224.7,0,0,0,0,0,6,0,3,0
naha,2020-04,2020,4,30,19.537,21.533,17.673,18.717,106.6,0,0,0,0,0,3,0,0,0
naha,2020-05,2020,5,31,24.013,26.042,22.439,26.671,643.5,0,0,0,3,2,0,0,0,0
naha,2020-06,2020,6,30,27.373,29.007,26.087,31.67,239.8,0,0,0,27,24,0,0,0,0
naha,2020-07,2020,7,31,28.474,30.081,27.1,33.297,154.9,0,0,0,30,30,0,10,0,0
naha,2020-08,2020,8,31,28.345,30.126,26.877,32.652,312.1,2,0,0,27,23,0,13,0,0
naha,2020-09,2020,9,30,26.92,28.73,25.5,30.793,208.1,0,0,0,18,17,0,1,0,0
naha,2020-10,2020,10,31,25.123,27.09,23.719,26.342,134.7,0,0,0,2,1,0,0,0,0
naha,2020-11,2020,11,30,22.943,24.683,21.463,22.94,54.2,0,0,0,1,1,0,0,0,0
naha,2020-12,2020,12,31,19.303,20.842,17.897,17.623,206.9,0,0,0,0,0,4,0,2,1
naha,2021-01,2021,1,31,16.758,18.481,15.181,14.258,155.1,0,0,4,0,0,15,0,13,1
naha,2021-02,2021,2,28,18.161,20.289,16.15,16.718,155.9,0,0,3,0,0,9,0,6,1
naha,2021-03,2021,3,31,20.271,22.335,18.216,20.368,84.8,0,0,0,0,0,2,0,0,0
naha,2021-04,2021,4,30,21.217,23.217,19.357,20.83,98.5,0,0,0,0,0,0,0,0,0
naha,2021-05,2021,5,31,25.061,26.926,23.506,28.077,130.9,0,0,0,11,9,0,0,0,0
naha,2021-06,2021,6,30,26.707,28.343,25.387,30.687,430.4,0,0,0,24,19,0,0,0,0
naha,2021-07,2021,7,31,27.9,29.477,26.71,31.784,257.6,0,0,0,26,26,0,3,0,0
naha,2021-08,2021,8,31,27.777,29.377,26.503,31.777,182.4,0,0,0,28,24,0,0,0,0
naha,2021-09,2021,9,30,27.993,29.98,26.28,32.43,97.3,0,0,0,29,26,0,5,0,0
naha,2021-10,2021,10,31,25.477,27.303,23.994,26.558,87.2,0,0,0,8,1,0,0,0,0
naha,2021-11,2021,11,30,21.73,23.65,20.06,20.85,79.8,0,0,0,0,0,0,0,0,0
naha,2021-12,2021,12,31,18.677,20.542,16.942,16.565,52.0,0,0,0,0,0,8,0,3,1
naha,2022-01,2022,1,31,17.571,19.445,15.8,15.939,127.2,0,0,0,0,0,10,0,8,1
naha,2022-02,2022,2,28,17.196,19.068,15.457,15.014,204.4,0,0,0,0,0,13,0,9,1
naha,2022-03,2022,3,31,19.926,21.958,17.974,19.665,176.4,0,0,0,0,0,2,0,0,0
naha,2022-04,2022,4,30,22.017,24.013,20.413,23.057,59.6,0,0,0,0,0,0,0,0,0
naha,2022-05,2022,5,31,23.387,24.987,21.871,25.374,593.1,0,0,0,2,4,0,0,0,0
naha,2022-06,2022,6,30,26.56,28.193,24.923,30.293,365.6,0,0,0,16,14,0,0,0,0
naha,2022-07,2022,7,31,28.471,30.223,26.919,33.503,206.0,6,0,0,28,28,0,15,0,0
naha,2022-08,2022,8,31,29.152,30.958,27.468,34.429,99.3,12,0,0,31,30,0,25,0,0
naha,2022-09,2022,9,30,27.553,29.28,26.07,30.877,261.4,0,0,0,23,18,0,1,0,0
naha,2022-10,2022,10,31,25.526,27.332,24.048,26.69,216.0,0,0,0,7,6,0,0,0,0
naha,2022-11,2022,11,30,23.457,25.153,22.02,24.77,248.2,0,0,0,0,0,0,0,0,0
naha,2022-12,2022,12,31,18.703,20.281,17.316,16.271,320.2,0,0,0,0,0,7,0,5,1
naha,2023-01,2023,1,31,17.319,19.287,15.584,14.987,55.6,0,0,4,0,0,10,0,8,1
naha,2023-02,2023,2,28,18.632,20.482,16.904,17.014,49.8,0,0,0,0,0,8,0,1,1
naha,2023-03,2023,3,31,19.565,21.616,17.71,19.039,123.9,0,0,1,0,0,3,0,2,0
naha,2023-04,2023,4,30,21.92,23.957,20.14,22.217,86.7,0,0,0,0,0,0,0,0,0
naha,2023-05,2023,5,31,23.613,25.413,21.897,24.781,109.9,0,0,0,0,0,0,0,0,0
naha,2023-06,2023,6,30,26.577,28.21,25.22,30.423,351.9,0,0,0,21,19,0,0,0,0
naha,2023-07,2023,7,31,28.71,30.758,27.013,32.929,131.5,1,0,0,30,26,0,21,0,0
naha,2023-08,2023,8,31,27.865,29.932,26.116,31.829,655.6,0,0,0,23,23,0,10,0,0
naha,2023-09,2023,9,30,28.233,30.813,26.107,32.86,87.6,1,0,0,29,29,0,20,0,0
naha,2023-10,2023,10,31,25.552,28.403,23.348,27.274,73.9,0,0,0,8,8,0,3,0,0
naha,2023-11,2023,11,30,22.257,24.833,20.193,22.17,46.0,0,0,0,0,0,0,0,0,0
naha,2023-12,2023,12,31,19.539,21.697,17.619,18.674,259.7,0,0,0,0,0,6,0,3,1
hanoi,2013-01,2013,1,31,14.997,17.458,12.823,14.616,30.7,0,0,14,0,0,16,0,12,1
hanoi,2013-02,2013,2,28,19.268,22.729,16.479,20.4,28.9,0,0,2,0,1,2,0,1,1
hanoi,2013-03,2013,3,31,22.939,27.013,19.971,25.477,60.5,0,0,0,0,9,1,0,0,0
hanoi,2013-04,2013,4,30,24.683,28.31,21.787,28.19,140.2,0,4,0,9,16,0,0,0,0
hanoi,2013-05,2013,5,31,28.042,31.832,25.081,33.529,316.6,0,11,0,23,27,0,7,0,0
hanoi,2013-06,2013,6,30,28.353,32.107,25.23,33.783,200.3,2,13,0,24,29,0,2,0,0
hanoi,2013-07,2013,7,31,27.603,31.013,25.458,33.468,332.0,0,2,0,31,30,0,0,0,0
hanoi,2013-08,2013,8,31,28.042,31.542,25.426,34.019,304.8,1,7,0,30,29,0,0,0,0
hanoi,2013-09,2013,9,30,25.8,29.16,23.367,30.453,199.3,0,2,0,19,21,0,0,0,0
hanoi,2013-10,2013,10,31,23.871,27.755,20.448,26.503,117.2,0,0,0,0,10,0,0,0,0
hanoi,2013-11,2013,11,30,21.127,24.013,18.81,22.503,98.2,0,0,0,0,0,0,0,0,0
hanoi,2013-12,2013,12,31,14.387,19.019,10.016,13.387,35.9,0,0,20,0,0,20,0,17,1
hanoi,2014-01,2014,1,31,15.919,20.668,11.665,15.435,15.5,0,0,15,0,0,18,0,15,1
hanoi,2014-02,2014,2,28,16.679,19.904,13.986,16.568,22.1,0,0,11,0,0,12,0,10,1
hanoi,2014-03,2014,3,31,20.203,23.265,17.629,22.058,56.7,0,0,0,0,4,0,0,0,0
hanoi,2014-04,2014,4,30,25.39,28.733,23.11,29.273,107.8,0,3,0,12,16,0,0,0,0
hanoi,2014-05,2014,5,31,28.406,32.532,25.119,33.687,165.6,4,16,0,22,27,0,8,0,0
hanoi,2014-06,2014,6,30,29.073,32.503,26.307,35.26,219.4,5,11,0,30,30,0,5,0,0
hanoi,2014-07,2014,7,31,28.074,31.584,25.561,34.413,305.5,0,7,0,31,31,0,0,0,0
hanoi,2014-08,2014,8,31,27.658,31.016,25.245,33.665,266.8,0,7,0,27,26,0,0,0,0
hanoi,2014-09,2014,9,30,27.23,30.707,24.483,32.747,246.2,0,0,0,23,27,0,0,0,0
hanoi,2014-10,2014,10,31,25.374,29.284,21.952,29.013,61.0,0,0,0,7,15,0,0,0,0
hanoi,2014-11,2014,11,30,21.633,24.623,19.22,23.503,51.7,0,0,0,1,2,0,0,0,0
hanoi,2014-12,2014,12,31,15.642,19.077,12.423,14.587,30.6,0,0,12,0,0,17,0,12,1
hanoi,2015-01,2015,1,31,16.719,20.761,13.135,16.555,51.4,0,0,14,0,0,16,0,8,1
hanoi,2015-02,2015,2,28,19.046,22.746,16.439,20.064,17.4,0,0,5,0,5,7,0,3,1
hanoi,2015-03,2015,3,31,21.997,25.306,19.41,24.429,55.8,0,1,0,0,7,0,0,0,0
hanoi,2015-04,2015,4,30,24.483,28.933,20.653,27.4,76.6,0,8,0,6,14,0,5,0,0
hanoi,2015-05,2015,5,31,29.397,33.552,26.058,35.458,205.6,2,20,0,30,30,0,5,0,0
hanoi,2015-06,2015,6,30,30.103,34.103,27.06,36.2,240.4,5,24,0,30,29,0,9,0,0
hanoi,2015-07,2015,7,31,28.697,32.319,26.003,34.258,194.0,3,13,0,30,31,0,3,0,0
hanoi,2015-08,2015,8,31,28.335,31.874,25.545,34.494,230.6,0,12,0,31,27,0,0,0,0
hanoi,2015-09,2015,9,30,26.987,30.233,24.65,32.577,397.5,0,2,0,25,26,0,0,0,0
hanoi,2015-10,2015,10,31,25.242,29.152,21.968,28.868,48.1,0,0,0,6,23,0,0,0,0
hanoi,2015-11,2015,11,30,22.973,26.087,20.78,26.013,105.7,0,0,0,4,10,0,0,0,0
hanoi,2015-12,2015,12,31,17.261,19.906,14.942,17.365,54.8,0,0,2,0,0,6,0,2,1
hanoi,2016-01,2016,1,31,16.348,19.142,14.019,16.574,82.4,0,0,8,0,0,8,0,6,1
hanoi,2016-02,2016,2,29,15.331,19.4,11.648,14.269,6.2,0,0,17,0,1,20,0,12,1
hanoi,2016-03,2016,3,31,20.316,24.171,17.374,21.632,35.0,0,0,1,0,3,3,0,0,0
hanoi,2016-04,2016,4,30,26.223,30.64,22.87,30.62,46.7,0,5,0,7,25,0,0,0,0
hanoi,2016-05,2016,5,31,28.065,32.11,24.932,33.297,219.3,0,11,0,24,28,0,5,0,0
hanoi,2016-06,2016,6,30,29.563,33.68,26.457,35.593,124.1,2,18,0,30,30,0,8,0,0
hanoi,2016-07,2016,7,31,29.552,33.155,26.49,35.755,313.5,2,19,0,29,30,0,6,0,0
hanoi,2016-08,2016,8,31,28.355,32.013,25.739,34.619,412.9,0,9,0,30,30,0,2,0,0
hanoi,2016-09,2016,9,30,27.537,30.943,24.903,32.973,140.1,0,4,0,26,29,0,0,0,0
hanoi,2016-10,2016,10,31,26.039,29.542,23.161,29.858,130.5,0,1,0,13,23,0,0,0,0
hanoi,2016-11,2016,11,30,21.093,24.25,18.397,22.853,61.3,0,0,1,0,3,2,0,0,0
hanoi,2016-12,2016,12,31,18.897,22.845,15.465,19.245,21.8,0,0,4,0,0,6,0,1,1
hanoi,2017-01,2017,1,31,18.639,21.723,16.052,19.023,113.7,0,0,1,0,0,3,0,0,1
hanoi,2017-02,2017,2,28,18.682,22.596,15.554,18.6,19.9,0,0,3,0,0,10,0,1,1
hanoi,2017-03,2017,3,31,21.448,24.697,19.01,23.032,98.3,0,0,0,0,2,0,0,0,0
hanoi,2017-04,2017,4,30,24.463,28.553,21.13,27.31,80.3,0,4,0,1,13,0,1,0,0
hanoi,2017-05,2017,5,31,26.794,30.258,23.897,30.906,194.7,0,3,0,17,25,0,0,0,0
hanoi,2017-06,2017,6,30,29.08,32.463,26.323,34.917,313.1,5,9,0,30,30,0,5,0,0
hanoi,2017-07,2017,7,31,27.894,31.023,25.5,33.771,383.2,0,4,0,30,30,0,2,0,0
hanoi,2017-08,2017,8,31,28.4,31.477,25.923,34.481,433.5,1,12,0,30,30,0,1,0,0
hanoi,2017-09,2017,9,30,27.84,30.877,25.41,33.783,307.5,0,2,0,28,29,0,0,0,0
hanoi,2017-10,2017,10,31,24.4,27.368,22.239,27.523,276.0,0,0,0,11,8,0,0,0,0
hanoi,2017-11,2017,11,30,21.22,24.327,18.483,22.217,31.5,0,0,1,0,1,3,0,0,0
hanoi,2017-12,2017,12,31,16.719,19.484,14.345,15.897,40.3,0,0,7,0,0,9,0,5,1
hanoi,2018-01,2018,1,31,17.11,20.1,14.616,17.032,44.1,0,0,10,0,0,10,0,7,1
hanoi,2018-02,2018,2,28,16.689,20.218,13.954,16.182,13.7,0,0,10,0,0,14,0,8,1
hanoi,2018-03,2018,3,31,22.01,26.335,18.719,23.69,38.0,0,1,1,0,4,2,0,0,0
hanoi,2018-04,2018,4,30,23.703,27.883,20.473,26.19,95.5,0,2,0,1,9,1,0,0,0
hanoi,2018-05,2018,5,31,28.165,31.829,25.416,33.358,232.4,0,9,0,28,30,0,1,0,0
hanoi,2018-06,2018,6,30,29.297,32.623,26.383,34.973,159.1,5,14,0,29,30,0,1,0,0
hanoi,2018-07,2018,7,31,28.561,31.768,26.032,34.284,490.7,5,9,0,30,31,0,6,0,0
hanoi,2018-08,2018,8,31,28.171,31.258,25.823,34.458,524.0,0,5,0,31,31,0,0,0,0
hanoi,2018-09,2018,9,30,27.43,30.65,24.743,32.593,232.9,0,3,0,23,24,0,0,0,0
hanoi,2018-10,2018,10,31,24.477,27.974,21.584,27.452,191.2,0,0,0,2,14,0,0,0,0
hanoi,2018-11,2018,11,30,22.343,26.103,19.23,24.713,76.9,0,0,0,1,3,0,0,0,0
hanoi,2018-12,2018,12,31,18.123,21.226,15.655,18.442,111.4,0,0,9,0,0,13,0,5,1
hanoi,2019-01,2019,1,31,17.068,20.461,14.174,17.161,70.1,0,0,7,0,0,10,0,6,1
hanoi,2019-02,2019,2,28,21.757,25.8,18.846,23.496,54.5,0,0,0,0,2,1,0,0,1
hanoi,2019-03,2019,3,31,21.952,25.632,19.19,23.997,62.3,0,0,0,0,6,0,0,0,0
hanoi,2019-04,2019,4,30,26.893,31.093,23.913,31.44,228.2,0,12,0,17,21,0,2,0,0
hanoi,2019-05,2019,5,31,27.494,30.91,24.755,32.326,239.5,0,9,0,20,22,0,3,0,0
hanoi,2019-06,2019,6,30,30.337,34.083,27.26,36.707,213.9,7,20,0,28,29,0,13,0,0
hanoi,2019-07,2019,7,31,29.716,32.935,26.906,36.174,239.3,7,15,0,31,31,0,3,0,0
hanoi,2019-08,2019,8,31,28.677,31.977,26.113,35.0,513.5,1,10,0,30,30,0,3,0,0
hanoi,2019-09,2019,9,30,27.547,31.347,24.297,32.49,226.3,0,4,0,20,28,0,0,0,0
hanoi,2019-10,2019,10,31,24.987,28.561,22.248,28.648,173.3,0,0,0,8,15,0,0,0,0
hanoi,2019-11,2019,11,30,21.62,25.393,18.463,23.16,64.7,0,0,0,0,1,0,0,0,0
hanoi,2019-12,2019,12,31,18.119,22.377,14.477,17.994,43.1,0,0,10,0,0,11,0,7,1
hanoi,2020-01,2020,1,31,19.058,22.765,16.21,19.597,96.8,0,0,5,0,0,9,0,3,1
hanoi,2020-02,2020,2,29,19.193,22.869,16.286,19.952,74.7,0,0,0,0,1,6,0,0,1
hanoi,2020-03,2020,3,31,22.506,25.903,20.142,24.897,172.2,0,0,0,0,4,0,0,0,0
hanoi,2020-04,2020,4,30,21.927,25.437,19.093,24.033,148.6,0,0,0,1,6,0,0,0,0
hanoi,2020-05,2020,5,31,28.91,33.058,25.794,34.319,133.8,0,16,0,28,29,0,6,0,0
hanoi,2020-06,2020,6,30,30.867,35.077,27.74,36.59,126.6,16,26,0,30,30,0,16,0,0
hanoi,2020-07,2020,7,31,30.574,34.332,27.519,36.426,162.7,13,23,0,31,31,0,12,0,0
hanoi,2020-08,2020,8,31,28.142,31.087,25.894,34.103,451.2,0,8,0,31,29,0,0,0,0
hanoi,2020-09,2020,9,30,27.583,30.567,25.343,33.267,590.1,0,3,0,24,26,0,0,0,0
hanoi,2020-10,2020,10,31,23.403,26.587,20.865,25.255,290.8,0,0,0,5,5,0,0,0,0
hanoi,2020-11,2020,11,30,22.337,25.993,19.573,23.777,80.5,0,0,0,0,0,1,0,0,0
hanoi,2020-12,2020,12,31,16.868,20.461,13.865,15.906,22.6,0,0,11,0,0,15,0,8,1
hanoi,2021-01,2021,1,31,15.919,20.016,12.174,14.671,16.1,0,0,17,0,0,18,0,14,1
hanoi,2021-02,2021,2,28,20.075,24.461,16.696,20.882,67.7,0,0,1,0,0,1,0,0,1
hanoi,2021-03,2021,3,31,22.429,26.052,19.877,24.423,49.1,0,1,0,0,3,0,0,0,0
hanoi,2021-04,2021,4,30,24.71,27.93,22.3,28.113,151.8,0,0,0,8,9,0,0,0,0
hanoi,2021-05,2021,5,31,29.142,33.206,26.068,34.339,123.2,2,19,0,27,29,0,10,0,0
hanoi,2021-06,2021,6,30,30.017,33.78,26.893,35.733,213.8,10,17,0,29,30,0,10,0,0
hanoi,2021-07,2021,7,31,29.403,32.752,26.694,35.577,239.0,4,15,0,31,31,0,3,0,0
hanoi,2021-08,2021,8,31,29.303,32.755,26.658,35.755,226.9,7,14,0,31,31,0,4,0,0
hanoi,2021-09,2021,9,30,27.607,30.803,25.177,33.513,235.0,0,2,0,30,30,0,0,0,0
hanoi,2021-10,2021,10,31,23.571,26.374,21.39,25.926,493.8,0,0,0,7,9,0,0,0,0
hanoi,2021-11,2021,11,30,20.97,24.667,17.95,21.827,52.5,0,0,0,0,3,0,0,0,0
hanoi,2021-12,2021,12,31,17.906,22.31,14.077,17.352,7.6,0,0,8,0,0,13,0,3,1
hanoi,2022-01,2022,1,31,17.923,21.626,15.271,18.158,63.8,0,0,4,0,0,6,0,1,1
hanoi,2022-02,2022,2,28,14.714,18.071,11.879,13.814,129.0,0,0,13,0,0,19,0,11,1
hanoi,2022-03,2022,3,31,22.4,26.535,19.323,24.516,103.6,0,0,0,0,5,0,0,0,0
hanoi,2022-04,2022,4,30,23.587,28.31,19.73,25.9,42.7,0,5,0,5,9,1,0,0,0
hanoi,2022-05,2022,5,31,25.532,29.306,22.635,29.3,316.5,0,0,0,12,18,0,0,0,0
hanoi,2022-06,2022,6,30,29.483,33.237,26.313,35.097,223.4,1,18,0,30,30,0,7,0,0
hanoi,2022-07,2022,7,31,28.916,32.79,25.906,35.09,274.7,0,14,0,31,31,0,4,0,0
hanoi,2022-08,2022,8,31,28.174,31.719,25.561,34.297,511.3,0,9,0,31,29,0,0,0,0
hanoi,2022-09,2022,9,30,27.137,30.8,24.497,32.433,385.2,0,4,0,22,26,0,0,0,0
