date,tmax,tmin,tmean,atmax,atmin,atmean,precip,source,city_id
2016-01-31,31.40,22.70,26.60,37.40,25.70,30.90,11.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-01,35.50,24.50,28.80,40.20,29.30,33.40,0.60,OPEN_METEO_ERA5_LAND,brisbane
2016-02-02,36.80,24.50,29.60,40.40,27.70,32.60,1.40,OPEN_METEO_ERA5_LAND,brisbane
2016-02-03,32.80,22.40,26.80,40.40,26.10,31.60,24.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-04,25.90,22.70,24.10,30.40,25.60,27.90,11.30,OPEN_METEO_ERA5_LAND,brisbane
2016-02-05,26.20,22.00,23.90,27.80,23.90,25.60,0.30,OPEN_METEO_ERA5_LAND,brisbane
2016-02-06,26.30,22.00,23.70,27.30,23.50,25.20,3.10,OPEN_METEO_ERA5_LAND,brisbane
2016-02-07,27.20,21.30,23.80,29.00,23.10,25.50,0.70,OPEN_METEO_ERA5_LAND,brisbane
2016-02-08,27.80,19.70,23.60,28.60,21.00,24.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-09,28.30,20.60,23.90,29.00,22.50,24.80,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-02-10,26.50,20.90,23.40,27.90,21.50,24.50,0.70,OPEN_METEO_ERA5_LAND,brisbane
2016-02-11,27.50,20.30,23.60,29.40,22.40,25.40,0.90,OPEN_METEO_ERA5_LAND,brisbane
2016-02-12,26.90,20.40,23.50,28.70,22.00,24.70,1.90,OPEN_METEO_ERA5_LAND,brisbane
2016-02-13,25.70,20.20,23.10,26.70,20.80,24.10,1.40,OPEN_METEO_ERA5_LAND,brisbane
2016-02-14,30.10,19.80,24.40,32.20,20.90,26.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-15,32.00,18.90,24.80,35.30,20.90,27.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-16,33.00,19.90,25.70,39.10,22.80,29.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-17,30.80,22.30,25.60,35.70,26.40,29.40,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-02-18,32.10,23.10,26.50,37.10,27.60,30.50,0.50,OPEN_METEO_ERA5_LAND,brisbane
2016-02-19,29.00,23.90,26.00,34.10,28.20,29.80,1.10,OPEN_METEO_ERA5_LAND,brisbane
2016-02-20,29.20,23.40,25.60,33.30,26.60,28.90,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-02-21,28.80,22.50,25.20,30.60,24.60,26.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-22,29.10,22.50,25.00,30.70,24.20,26.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-23,28.10,21.20,24.10,29.70,23.30,25.50,0.70,OPEN_METEO_ERA5_LAND,brisbane
2016-02-24,29.00,21.00,24.20,32.00,23.20,26.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-25,30.10,19.90,24.50,33.40,22.40,26.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-26,31.60,20.00,25.00,36.80,22.60,28.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-27,32.10,22.00,26.40,34.00,23.40,27.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-02-28,30.20,23.40,26.10,33.10,26.00,28.40,0.80,OPEN_METEO_ERA5_LAND,brisbane
2016-02-29,29.10,22.60,25.20,30.90,24.60,26.90,0.50,OPEN_METEO_ERA5_LAND,brisbane
2016-03-01,28.00,22.50,24.30,30.90,24.80,26.70,1.70,OPEN_METEO_ERA5_LAND,brisbane
2016-03-02,27.90,22.20,24.50,31.60,25.20,27.50,2.20,OPEN_METEO_ERA5_LAND,brisbane
2016-03-03,28.10,22.20,24.60,30.70,25.80,27.40,0.90,OPEN_METEO_ERA5_LAND,brisbane
2016-03-04,26.70,21.70,24.00,28.20,23.70,25.80,0.70,OPEN_METEO_ERA5_LAND,brisbane
2016-03-05,26.00,20.80,23.20,27.20,22.70,25.00,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-03-06,28.70,20.30,24.00,30.70,22.30,25.90,1.10,OPEN_METEO_ERA5_LAND,brisbane
2016-03-07,26.20,21.60,23.60,28.10,24.70,26.10,4.00,OPEN_METEO_ERA5_LAND,brisbane
2016-03-08,27.90,21.20,23.90,32.10,23.70,26.70,2.30,OPEN_METEO_ERA5_LAND,brisbane
2016-03-09,26.50,21.50,23.60,29.70,24.30,26.40,6.60,OPEN_METEO_ERA5_LAND,brisbane
2016-03-10,28.30,20.80,24.30,31.50,23.40,27.20,1.20,OPEN_METEO_ERA5_LAND,brisbane
2016-03-11,28.00,21.80,24.40,31.80,25.00,27.70,1.80,OPEN_METEO_ERA5_LAND,brisbane
2016-03-12,28.90,22.30,24.60,31.40,25.20,26.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-03-13,26.80,22.20,24.10,31.10,24.70,27.00,5.40,OPEN_METEO_ERA5_LAND,brisbane
2016-03-14,28.00,21.80,24.40,31.00,25.20,27.30,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-03-15,28.90,21.00,24.40,30.80,23.70,26.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-03-16,27.70,21.70,23.80,30.90,23.80,26.00,5.20,OPEN_METEO_ERA5_LAND,brisbane
2016-03-17,27.60,21.30,24.00,29.50,23.60,26.10,0.90,OPEN_METEO_ERA5_LAND,brisbane
2016-03-18,28.50,20.90,24.60,31.40,23.90,27.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-03-19,32.20,22.40,25.60,39.10,25.70,29.20,4.30,OPEN_METEO_ERA5_LAND,brisbane
2016-03-20,26.80,21.50,23.60,29.30,22.60,25.20,3.10,OPEN_METEO_ERA5_LAND,brisbane
2016-03-21,25.90,20.10,22.40,27.60,21.30,23.50,2.40,OPEN_METEO_ERA5_LAND,brisbane
2016-03-22,26.60,19.20,22.10,28.70,20.00,23.30,0.50,OPEN_METEO_ERA5_LAND,brisbane
2016-03-23,27.30,18.50,22.70,29.20,20.20,24.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-03-24,26.90,19.60,23.10,29.60,21.80,25.30,0.30,OPEN_METEO_ERA5_LAND,brisbane
2016-03-25,28.10,19.10,23.30,30.50,21.30,25.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-03-26,29.50,19.70,24.00,33.70,22.30,26.70,2.10,OPEN_METEO_ERA5_LAND,brisbane
2016-03-27,22.90,19.80,21.50,26.20,22.30,24.70,11.70,OPEN_METEO_ERA5_LAND,brisbane
2016-03-28,26.10,19.00,22.40,29.80,21.30,25.20,0.60,OPEN_METEO_ERA5_LAND,brisbane
2016-03-29,28.70,19.30,23.60,33.00,22.20,26.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-03-30,29.30,20.20,24.20,33.30,23.30,27.70,0.30,OPEN_METEO_ERA5_LAND,brisbane
2016-03-31,30.20,19.10,24.00,32.80,21.60,26.40,0.30,OPEN_METEO_ERA5_LAND,brisbane
2016-04-01,27.20,19.80,23.30,29.50,21.20,25.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-02,29.30,19.80,23.90,33.00,22.60,26.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-03,28.60,18.90,23.90,31.80,21.50,26.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-04,27.10,20.30,23.40,27.40,22.40,24.50,0.60,OPEN_METEO_ERA5_LAND,brisbane
2016-04-05,27.80,19.30,22.90,28.40,20.20,23.60,0.50,OPEN_METEO_ERA5_LAND,brisbane
2016-04-06,26.80,19.30,22.60,28.20,20.50,24.00,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-04-07,29.00,17.10,23.10,32.00,18.70,25.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-08,27.30,20.40,23.50,29.30,23.10,25.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-09,28.10,20.20,23.80,30.40,23.30,26.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-10,29.50,19.40,23.90,31.80,21.90,26.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-11,29.60,20.50,24.40,32.40,23.50,27.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-12,25.40,19.70,22.00,27.50,21.40,24.20,14.50,OPEN_METEO_ERA5_LAND,brisbane
2016-04-13,24.60,19.20,21.50,24.90,20.00,22.20,0.60,OPEN_METEO_ERA5_LAND,brisbane
2016-04-14,24.00,19.40,21.30,24.40,20.20,21.70,1.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-15,24.30,17.10,20.50,24.60,16.50,20.50,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-04-16,24.80,16.60,20.40,25.60,16.70,21.20,0.30,OPEN_METEO_ERA5_LAND,brisbane
2016-04-17,25.60,17.30,21.30,26.80,18.40,22.50,0.30,OPEN_METEO_ERA5_LAND,brisbane
2016-04-18,24.10,17.40,20.60,25.60,17.60,21.80,0.90,OPEN_METEO_ERA5_LAND,brisbane
2016-04-19,25.50,16.10,20.60,27.50,17.00,22.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-20,25.90,17.30,21.30,27.40,18.50,22.80,0.40,OPEN_METEO_ERA5_LAND,brisbane
2016-04-21,25.30,18.20,21.50,27.40,19.60,23.50,1.20,OPEN_METEO_ERA5_LAND,brisbane
2016-04-22,26.40,18.70,22.00,29.40,20.80,24.50,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-04-23,26.50,18.60,22.00,28.20,17.30,22.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-24,25.50,17.60,20.70,23.50,14.90,18.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-25,24.40,17.60,20.70,21.30,16.30,19.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-26,24.40,19.00,21.30,22.50,18.40,20.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-04-27,24.70,18.50,20.80,23.30,18.80,21.10,0.50,OPEN_METEO_ERA5_LAND,brisbane
2016-04-28,24.40,17.80,20.80,25.80,19.00,22.00,1.10,OPEN_METEO_ERA5_LAND,brisbane
2016-04-29,25.10,17.90,21.40,25.80,19.00,22.90,0.60,OPEN_METEO_ERA5_LAND,brisbane
2016-04-30,25.10,19.20,22.00,28.00,22.00,25.00,1.30,OPEN_METEO_ERA5_LAND,brisbane
2016-05-01,27.00,20.60,22.80,30.80,23.90,26.50,0.60,OPEN_METEO_ERA5_LAND,brisbane
2016-05-02,27.90,19.90,22.70,30.70,22.90,25.90,13.40,OPEN_METEO_ERA5_LAND,brisbane
2016-05-03,28.00,20.00,23.00,28.80,22.00,25.20,9.40,OPEN_METEO_ERA5_LAND,brisbane
2016-05-04,26.90,17.60,21.80,27.40,18.00,22.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-05,25.80,16.00,20.50,26.80,16.50,21.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-06,25.50,16.00,20.40,27.20,17.10,21.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-07,25.00,17.20,20.50,25.60,18.30,21.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-08,25.60,16.90,20.90,26.70,17.60,22.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-09,26.00,18.60,22.20,27.10,20.90,24.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-10,27.30,19.60,22.90,28.10,18.10,23.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-11,24.70,16.50,20.40,22.60,16.00,18.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-12,25.40,12.20,18.20,23.00,8.80,15.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-13,25.20,12.00,18.50,25.90,10.80,18.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-14,24.60,14.10,19.30,25.00,14.30,19.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-15,24.70,13.40,19.00,25.30,13.40,19.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-16,26.10,13.00,19.20,26.50,12.80,19.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-17,25.70,13.60,19.40,26.40,13.90,20.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-18,26.20,14.60,19.90,27.70,15.40,21.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-19,27.00,15.30,20.50,28.00,16.20,22.00,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-20,25.80,13.40,19.40,25.20,11.90,19.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-21,25.00,15.40,20.00,24.10,15.10,20.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-22,24.00,18.10,20.50,24.30,19.00,21.20,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-05-23,26.80,14.40,20.10,27.30,15.00,20.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-24,25.20,15.60,19.70,23.40,14.90,18.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-25,24.30,10.50,17.20,22.30,7.90,15.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-26,28.50,11.30,19.40,26.70,9.70,18.30,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-05-27,24.50,17.10,20.60,21.90,14.00,19.00,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-05-28,22.40,12.90,17.40,18.30,10.20,14.00,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-29,21.50,11.90,16.20,19.50,8.90,13.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-30,21.80,9.00,15.50,20.50,6.90,14.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-05-31,21.80,11.70,17.00,20.10,10.80,16.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-01,20.00,14.50,17.00,19.20,13.80,16.50,0.40,OPEN_METEO_ERA5_LAND,brisbane
2016-06-02,18.10,14.20,15.90,19.00,14.00,16.20,6.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-03,19.40,14.10,16.80,20.20,14.30,17.40,8.60,OPEN_METEO_ERA5_LAND,brisbane
2016-06-04,19.90,15.50,18.40,21.50,13.70,18.90,72.30,OPEN_METEO_ERA5_LAND,brisbane
2016-06-05,16.00,13.80,15.20,13.00,10.60,11.90,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-06-06,17.20,13.00,15.00,13.90,9.30,11.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-07,19.30,10.90,14.70,16.10,8.50,12.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-08,21.60,10.20,15.70,20.40,8.60,14.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-09,25.60,11.40,17.90,26.00,9.90,17.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-10,23.20,14.20,18.30,21.20,12.50,16.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-11,21.20,11.10,15.70,21.50,9.60,14.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-12,19.00,12.50,15.90,16.70,11.50,14.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-13,19.90,15.70,17.50,17.30,13.80,15.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-14,20.10,15.80,17.50,19.10,15.40,17.00,1.10,OPEN_METEO_ERA5_LAND,brisbane
2016-06-15,20.60,14.60,17.10,19.10,14.40,16.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-16,18.80,14.70,16.70,19.00,14.00,16.60,2.30,OPEN_METEO_ERA5_LAND,brisbane
2016-06-17,20.70,12.10,16.90,21.30,11.70,17.30,0.40,OPEN_METEO_ERA5_LAND,brisbane
2016-06-18,22.50,12.70,17.80,23.70,12.80,19.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-19,20.70,17.40,19.30,22.30,18.80,20.10,26.90,OPEN_METEO_ERA5_LAND,brisbane
2016-06-20,19.50,14.80,16.90,18.50,12.90,14.90,2.80,OPEN_METEO_ERA5_LAND,brisbane
2016-06-21,18.30,13.00,15.30,16.40,10.30,13.00,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-22,20.80,12.30,15.90,18.60,10.50,14.30,1.20,OPEN_METEO_ERA5_LAND,brisbane
2016-06-23,18.40,14.50,16.00,18.20,13.40,15.40,0.30,OPEN_METEO_ERA5_LAND,brisbane
2016-06-24,21.70,13.90,17.00,19.20,8.90,15.30,0.30,OPEN_METEO_ERA5_LAND,brisbane
2016-06-25,16.90,9.10,12.60,14.20,6.60,9.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-26,17.10,6.20,11.90,15.70,3.70,10.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-27,16.60,9.00,13.20,13.60,4.40,11.00,2.70,OPEN_METEO_ERA5_LAND,brisbane
2016-06-28,18.10,7.60,11.80,15.10,3.30,8.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-29,19.20,7.30,12.90,17.50,4.90,11.00,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-06-30,19.30,7.80,13.70,19.10,5.80,12.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-01,20.00,11.00,15.20,17.10,9.10,13.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-02,18.90,7.40,13.10,17.80,5.10,11.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-03,19.50,7.20,13.30,19.30,5.10,12.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-04,20.60,8.10,14.80,19.70,6.70,14.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-05,18.20,12.80,15.40,19.30,10.60,15.30,21.50,OPEN_METEO_ERA5_LAND,brisbane
2016-07-06,15.90,9.80,12.40,11.30,6.00,8.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-07,19.90,10.60,14.30,17.60,7.00,11.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-08,21.40,9.70,15.00,20.20,8.20,13.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-09,20.30,9.00,14.70,19.30,7.70,13.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-10,20.70,9.70,14.80,20.30,8.30,14.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-11,21.70,11.30,16.60,21.70,10.70,16.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-12,23.40,14.40,18.40,24.00,14.00,18.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-13,18.30,13.20,15.80,17.40,9.50,12.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-14,17.10,11.20,13.70,15.10,7.90,11.30,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-07-15,17.30,11.60,14.40,15.60,9.90,12.90,0.50,OPEN_METEO_ERA5_LAND,brisbane
2016-07-16,16.50,14.90,15.40,15.00,12.80,14.00,12.50,OPEN_METEO_ERA5_LAND,brisbane
2016-07-17,21.10,15.60,17.60,20.30,15.00,17.50,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-07-18,21.10,15.80,18.10,21.90,15.90,19.00,0.70,OPEN_METEO_ERA5_LAND,brisbane
2016-07-19,22.90,13.60,18.00,23.40,14.10,18.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-20,22.40,13.50,17.90,23.30,13.90,18.90,0.40,OPEN_METEO_ERA5_LAND,brisbane
2016-07-21,25.30,15.40,19.60,26.60,15.60,20.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-22,26.80,16.00,20.30,28.60,17.60,22.00,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-23,26.40,16.60,21.60,24.60,13.40,20.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-24,20.30,11.60,15.90,19.00,9.30,14.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-25,20.40,11.90,15.40,17.80,8.90,12.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-26,21.10,10.30,15.10,18.60,7.10,12.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-27,20.10,12.30,15.40,16.60,9.50,12.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-28,20.70,8.90,14.80,20.20,6.30,13.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-29,21.30,8.60,15.00,20.60,7.00,14.00,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-30,21.10,8.70,14.90,20.20,6.50,13.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-07-31,22.90,9.20,15.80,21.90,7.80,14.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-01,23.10,8.40,15.80,22.30,6.70,14.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-02,22.60,12.50,17.20,22.60,11.80,17.50,4.30,OPEN_METEO_ERA5_LAND,brisbane
2016-08-03,18.80,11.50,14.80,15.80,7.50,12.30,4.20,OPEN_METEO_ERA5_LAND,brisbane
2016-08-04,19.50,11.30,15.10,15.80,7.40,12.10,1.70,OPEN_METEO_ERA5_LAND,brisbane
2016-08-05,18.40,12.30,14.80,15.20,9.80,12.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-06,19.70,11.20,14.90,17.80,9.10,13.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-07,20.20,10.00,15.10,19.60,8.70,14.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-08,19.80,11.50,15.20,18.70,10.50,14.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-09,20.40,10.60,15.20,20.40,9.70,14.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-10,23.00,10.70,16.60,22.20,9.80,15.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-11,23.20,11.70,17.00,23.20,10.80,16.70,4.10,OPEN_METEO_ERA5_LAND,brisbane
2016-08-12,20.30,11.50,15.80,19.30,10.80,15.40,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-08-13,22.20,10.80,16.30,21.00,10.10,15.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-14,21.30,10.90,15.80,20.30,9.10,14.40,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-15,20.70,11.70,16.20,18.60,9.70,14.50,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-16,20.40,13.80,16.60,18.60,12.80,15.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-17,20.90,12.00,16.40,19.60,10.40,15.30,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-08-18,19.70,12.20,16.00,19.10,12.00,15.70,0.90,OPEN_METEO_ERA5_LAND,brisbane
2016-08-19,21.30,13.40,17.20,19.30,12.60,16.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-20,24.20,14.60,18.20,24.30,12.50,18.30,1.50,OPEN_METEO_ERA5_LAND,brisbane
2016-08-21,21.40,8.40,15.50,21.10,6.40,14.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-22,22.40,12.10,17.70,22.00,11.90,17.50,0.70,OPEN_METEO_ERA5_LAND,brisbane
2016-08-23,22.50,15.50,18.80,23.70,16.00,19.80,10.40,OPEN_METEO_ERA5_LAND,brisbane
2016-08-24,18.10,15.30,16.60,19.90,15.30,17.40,30.20,OPEN_METEO_ERA5_LAND,brisbane
2016-08-25,19.70,12.30,15.60,16.80,8.80,12.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-26,19.30,9.20,14.10,18.50,6.20,11.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-27,20.20,9.30,14.20,18.20,6.90,12.10,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-28,21.50,8.20,14.70,21.90,6.40,13.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-29,22.50,10.10,16.10,23.30,9.00,15.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-30,20.80,13.60,17.20,19.60,13.70,16.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-08-31,20.90,13.90,17.30,20.70,13.90,17.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-01,23.40,13.80,18.30,23.50,14.00,18.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-02,24.20,15.60,20.00,23.80,15.90,20.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-03,22.30,15.40,18.80,19.70,11.80,16.70,7.30,OPEN_METEO_ERA5_LAND,brisbane
2016-09-04,23.20,12.30,17.10,23.30,10.00,15.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-05,21.20,12.90,17.20,18.90,11.60,15.90,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-06,21.00,13.40,17.20,19.30,12.10,16.30,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-09-07,21.10,14.50,17.60,19.30,14.60,17.00,1.20,OPEN_METEO_ERA5_LAND,brisbane
2016-09-08,22.20,15.50,18.30,21.90,15.40,18.00,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-09-09,21.00,14.90,17.90,20.00,14.70,17.70,5.50,OPEN_METEO_ERA5_LAND,brisbane
2016-09-10,22.40,16.10,18.60,22.90,16.60,19.50,17.40,OPEN_METEO_ERA5_LAND,brisbane
2016-09-11,23.60,12.70,18.00,24.60,11.40,18.20,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-12,22.70,12.80,18.20,23.70,13.00,18.90,0.10,OPEN_METEO_ERA5_LAND,brisbane
2016-09-13,24.10,16.60,19.80,25.30,18.10,21.00,0.50,OPEN_METEO_ERA5_LAND,brisbane
2016-09-14,24.50,17.20,20.50,24.30,17.80,21.00,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-15,24.00,18.60,20.30,26.30,19.70,22.10,11.80,OPEN_METEO_ERA5_LAND,brisbane
2016-09-16,23.20,16.50,19.80,23.10,15.00,19.60,5.20,OPEN_METEO_ERA5_LAND,brisbane
2016-09-17,21.90,13.20,18.20,21.70,12.50,18.30,0.20,OPEN_METEO_ERA5_LAND,brisbane
2016-09-18,22.20,17.20,19.60,23.90,18.50,21.30,5.40,OPEN_METEO_ERA5_LAND,brisbane
2016-09-19,21.20,15.70,18.20,20.20,13.20,16.40,0.40,OPEN_METEO_ERA5_LAND,brisbane
2016-09-20,23.50,12.00,18.30,24.40,11.20,18.00,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-21,20.30,16.60,18.50,23.00,17.90,20.40,5.20,OPEN_METEO_ERA5_LAND,brisbane
2016-09-22,23.00,14.30,18.30,21.40,12.70,16.80,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-23,24.30,13.10,18.20,23.80,10.90,16.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-24,25.60,11.90,18.40,27.70,11.10,18.60,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-25,25.50,13.60,19.20,24.20,13.80,18.30,0.00,OPEN_METEO_ERA5_LAND,brisbane
2016-09-26,25.60,14.30,19.40,27.00,12.80,18.70,0.00,OPEN_METEO_ERA5_LAND,brisbane
