date,tmax,tmin,tmean,atmax,atmin,atmean,precip,source,city_id
2013-02-25,28.70,24.60,25.80,34.80,28.90,30.50,15.00,OPEN_METEO_ERA5_LAND,singapore
2013-02-26,27.50,24.30,25.60,32.60,28.60,30.10,9.60,OPEN_METEO_ERA5_LAND,singapore
2013-02-27,28.90,24.30,25.80,35.60,28.70,30.90,18.50,OPEN_METEO_ERA5_LAND,singapore
2013-02-28,29.60,24.50,26.50,36.70,29.00,31.90,4.00,OPEN_METEO_ERA5_LAND,singapore
2013-03-01,29.80,24.90,27.00,37.30,29.60,32.10,4.60,OPEN_METEO_ERA5_LAND,singapore
2013-03-02,29.60,25.50,26.90,36.30,30.30,31.90,9.30,OPEN_METEO_ERA5_LAND,singapore
2013-03-03,28.80,25.60,26.80,34.80,30.00,31.40,6.10,OPEN_METEO_ERA5_LAND,singapore
2013-03-04,28.80,25.10,26.50,32.50,28.90,30.30,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-03-05,28.40,24.50,26.10,33.80,28.10,29.90,2.00,OPEN_METEO_ERA5_LAND,singapore
2013-03-06,28.60,24.00,26.00,35.00,27.20,29.90,0.90,OPEN_METEO_ERA5_LAND,singapore
2013-03-07,28.60,24.50,26.20,34.30,28.70,30.60,1.50,OPEN_METEO_ERA5_LAND,singapore
2013-03-08,28.80,24.80,26.30,34.80,28.70,30.70,4.70,OPEN_METEO_ERA5_LAND,singapore
2013-03-09,29.10,24.70,26.40,35.50,29.40,31.20,5.00,OPEN_METEO_ERA5_LAND,singapore
2013-03-10,29.10,25.10,26.50,35.80,29.70,31.70,6.80,OPEN_METEO_ERA5_LAND,singapore
2013-03-11,29.20,25.20,26.80,35.40,29.10,31.50,0.90,OPEN_METEO_ERA5_LAND,singapore
2013-03-12,29.20,24.20,26.50,36.30,28.40,31.20,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-03-13,29.50,24.40,26.50,36.80,28.90,31.50,1.50,OPEN_METEO_ERA5_LAND,singapore
2013-03-14,28.80,25.20,26.60,34.90,29.70,31.40,3.60,OPEN_METEO_ERA5_LAND,singapore
2013-03-15,29.10,24.50,26.60,35.60,28.70,31.60,2.50,OPEN_METEO_ERA5_LAND,singapore
