date,tmax,tmin,tmean,atmax,atmin,atmean,precip,source,city_id
2013-01-01,9.10,0.40,4.50,5.10,-2.90,1.40,1.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-02,8.40,3.40,5.20,5.00,-0.30,1.70,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-03,3.20,0.60,1.40,-0.50,-4.50,-3.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-04,4.90,0.30,2.50,1.10,-3.70,-1.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-05,6.80,2.10,4.10,3.30,-0.90,0.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-06,6.50,2.30,4.20,3.20,-0.70,1.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-07,8.90,2.40,6.00,5.90,-0.10,3.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-08,9.90,5.00,6.80,6.50,2.20,4.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-09,5.70,2.90,4.10,2.00,-1.10,0.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-10,4.00,1.20,2.30,-0.40,-3.10,-1.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-11,7.80,1.90,4.60,5.10,-1.20,1.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-12,11.60,2.60,6.70,8.80,-0.10,4.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-13,9.20,3.20,6.00,6.80,0.10,3.20,16.90,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-14,10.30,3.50,6.70,6.20,-0.40,2.80,13.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-15,8.10,3.30,5.50,4.30,-0.00,1.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-16,9.00,0.90,5.00,6.10,-2.20,2.10,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-17,5.20,1.60,4.00,2.20,-1.70,0.20,1.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-18,6.00,-1.20,2.40,2.40,-4.50,-0.80,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-19,6.50,0.00,4.10,3.00,-3.50,0.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-20,10.10,2.60,6.10,7.50,0.00,3.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-21,11.10,1.80,7.00,9.90,-1.30,4.60,12.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-22,11.00,6.90,9.80,10.10,4.30,7.70,4.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-23,9.70,5.10,6.90,7.20,2.10,4.40,0.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-24,9.80,3.90,6.70,5.80,1.40,3.60,1.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-25,5.80,2.10,3.50,2.00,-2.60,-1.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-26,4.40,1.40,3.00,-1.00,-2.20,-1.70,0.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-27,3.60,0.60,1.90,-1.70,-3.40,-2.60,0.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-28,6.10,0.70,3.20,2.30,-3.50,-0.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-29,10.10,0.50,5.60,7.70,-2.50,3.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-30,12.30,3.40,7.50,9.80,1.10,5.10,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-01-31,14.70,2.00,7.90,13.40,-0.60,5.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-01,13.20,5.60,9.50,13.00,3.10,7.40,18.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-02,12.80,6.20,10.10,12.70,3.50,8.30,0.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-03,13.20,3.50,7.90,10.90,0.10,5.40,0.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-04,15.20,7.80,10.90,15.10,6.10,9.70,6.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-05,10.10,6.20,7.80,7.90,3.60,5.50,9.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-06,11.00,6.60,8.40,8.30,3.60,6.40,2.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-07,6.60,0.80,4.60,3.50,-4.80,0.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-08,2.10,-2.50,-0.10,-1.30,-8.30,-5.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-09,6.00,1.10,3.30,2.30,-2.00,0.10,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-10,7.70,1.90,4.60,4.30,-1.00,1.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-11,7.40,1.30,4.20,3.50,-2.10,0.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-12,7.70,-0.50,4.10,5.70,-4.20,1.50,7.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-13,7.20,2.00,4.30,3.50,-2.20,0.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-14,11.20,1.90,6.30,9.20,-1.20,3.90,0.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-15,9.50,3.70,6.50,4.70,1.20,3.20,13.90,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-16,7.30,1.80,4.40,3.20,-2.00,0.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-17,10.50,0.10,5.50,8.60,-3.20,2.70,0.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-18,13.10,7.40,9.90,13.10,5.10,8.10,21.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-19,7.90,5.20,6.60,5.20,2.40,4.10,6.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-20,6.40,1.70,4.50,2.60,-1.90,0.90,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-21,7.30,2.00,4.70,3.10,-0.40,1.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-22,9.90,3.60,6.30,5.60,0.90,3.10,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-23,7.60,2.80,5.30,4.50,-0.70,1.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-24,8.60,1.50,5.10,5.30,-2.10,1.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-25,11.70,1.70,6.60,9.70,-1.50,4.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-26,9.20,4.50,7.10,7.80,1.70,4.90,13.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-27,12.80,6.20,9.60,10.60,4.00,7.70,0.90,OPEN_METEO_ERA5_LAND,fukuoka
2013-02-28,17.20,4.60,10.00,15.70,2.30,8.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-01,15.00,6.30,10.40,14.10,2.60,8.10,18.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-02,8.00,3.40,5.60,3.80,-0.70,1.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-03,10.00,2.30,5.70,6.60,-1.10,2.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-04,10.40,2.50,6.70,6.60,-0.40,3.60,0.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-05,13.20,5.50,8.90,11.10,2.80,6.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-06,15.60,2.80,9.00,14.20,-0.10,6.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-07,17.90,3.90,11.10,15.30,1.20,8.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-08,19.30,9.90,14.00,16.80,8.50,12.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-09,21.40,7.20,14.40,20.40,5.40,13.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-10,16.40,5.10,12.80,15.20,2.50,10.50,0.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-11,12.40,4.00,7.70,9.90,0.90,4.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-12,19.80,3.30,11.90,18.40,0.80,10.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-13,17.20,8.20,13.70,17.40,4.60,12.00,17.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-14,9.10,3.70,6.90,5.00,0.30,2.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-15,13.30,2.10,7.50,12.20,-1.10,5.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-16,15.50,4.90,10.30,14.50,2.70,8.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-17,17.50,4.80,11.70,15.70,2.60,10.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-18,16.80,10.90,15.10,16.70,9.90,13.80,28.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-19,20.70,8.90,14.50,21.90,7.90,14.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-20,15.60,9.50,12.70,15.50,6.80,11.80,6.90,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-21,12.30,6.10,8.90,10.90,3.00,6.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-22,15.00,3.80,9.10,13.70,1.40,7.40,5.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-23,15.30,8.70,11.40,14.40,7.50,10.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-24,15.80,8.00,11.60,15.90,7.10,10.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-25,11.80,6.70,9.60,8.80,4.50,7.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-26,13.50,4.50,8.80,11.60,1.60,6.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-27,14.60,7.40,10.40,14.00,5.70,9.30,8.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-28,18.10,9.00,13.00,19.30,8.00,12.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-29,14.30,8.80,11.30,12.10,7.10,9.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-30,16.50,5.90,11.10,16.40,3.30,9.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-03-31,15.40,7.60,11.20,14.30,5.10,9.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-01,20.10,5.40,12.60,18.80,2.70,10.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-02,14.90,9.70,12.40,15.80,7.60,11.60,21.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-03,14.60,8.80,11.30,13.90,6.90,9.50,1.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-04,17.70,6.70,12.10,16.30,4.90,10.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-05,22.60,7.80,15.20,23.60,6.10,14.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-06,19.30,10.40,15.00,21.00,7.10,14.80,24.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-07,11.30,5.90,8.80,8.30,1.20,4.90,4.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-08,15.70,5.40,10.50,15.00,3.00,8.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-09,14.60,8.10,11.30,11.10,4.70,8.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-10,10.90,7.10,8.70,7.50,3.70,4.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-11,12.50,5.00,9.10,9.50,2.20,5.70,1.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-12,13.40,5.60,9.70,9.90,2.10,6.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-13,18.00,5.50,11.70,16.70,3.00,9.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-14,21.60,9.50,14.90,19.20,7.20,13.30,9.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-15,19.40,7.50,13.30,17.70,5.70,12.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-16,23.30,9.40,16.80,23.40,7.70,16.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-17,21.60,13.30,17.20,23.60,13.60,18.20,11.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-18,19.40,12.50,15.30,20.40,12.40,15.70,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-19,14.40,8.10,11.80,13.00,5.30,8.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-20,13.60,7.40,9.20,12.30,4.70,7.10,15.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-21,13.00,7.60,10.20,9.60,5.20,7.30,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-22,16.50,8.20,12.00,16.20,6.60,10.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-23,17.10,8.30,13.10,15.50,6.70,11.60,10.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-24,17.20,11.60,15.30,16.60,11.10,14.50,4.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-25,20.30,9.70,14.50,21.00,8.70,13.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-26,15.80,10.60,13.30,13.50,8.60,11.00,1.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-27,18.20,9.40,14.00,17.70,7.60,12.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-28,22.40,10.90,16.60,23.00,9.40,16.20,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-29,23.60,10.30,17.80,23.90,9.00,17.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-04-30,18.00,11.40,14.80,17.80,10.60,14.40,14.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-01,15.20,9.70,12.40,14.00,7.80,10.80,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-02,17.00,7.60,12.40,17.10,5.50,11.10,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-03,18.50,8.40,13.90,18.30,6.90,13.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-04,18.90,11.60,15.00,18.60,11.20,14.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-05,21.10,10.50,16.00,21.90,10.10,15.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-06,22.30,10.10,16.50,22.30,8.90,15.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-07,21.50,11.10,16.00,21.40,10.20,15.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-08,23.90,9.30,16.80,25.50,7.60,16.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-09,24.30,12.30,18.80,24.30,11.90,19.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-10,20.00,15.00,18.00,22.20,13.90,18.60,15.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-11,21.60,13.90,17.40,22.50,14.10,18.00,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-12,24.80,11.20,18.20,26.40,10.90,18.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-13,27.00,11.80,19.30,28.70,11.50,19.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-14,26.30,13.10,19.70,29.50,13.40,20.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-15,25.40,14.50,20.00,27.60,15.00,21.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-16,22.60,14.70,18.50,22.80,14.20,18.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-17,25.50,13.30,18.70,26.70,12.60,18.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-18,25.60,13.10,19.90,28.00,12.80,21.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-19,21.90,18.10,19.80,24.00,18.90,21.40,11.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-20,24.50,17.40,20.10,28.00,18.50,21.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-21,25.40,15.90,20.20,28.40,17.00,22.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-22,26.90,14.80,20.80,28.70,15.50,22.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-23,27.00,15.70,21.30,28.70,17.30,22.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-24,29.60,17.20,22.90,31.70,18.30,24.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-25,29.40,17.70,23.30,32.30,19.20,25.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-26,28.90,18.40,23.70,31.20,20.10,25.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-27,28.10,19.80,23.40,27.40,20.70,23.10,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-28,23.60,21.90,22.70,26.70,22.40,24.90,22.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-29,24.60,19.40,22.40,25.90,21.90,24.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-30,21.10,18.60,20.20,23.50,20.30,22.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-05-31,25.60,16.00,20.80,26.80,17.10,22.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-01,21.90,18.50,19.70,24.60,20.50,22.00,17.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-02,19.50,18.00,18.50,20.70,18.60,19.40,13.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-03,25.60,16.90,21.00,28.00,17.40,22.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-04,28.10,17.20,22.80,31.70,18.90,25.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-05,28.90,18.40,23.30,31.10,20.50,25.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-06,26.70,18.20,22.40,28.80,19.70,24.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-07,26.70,17.40,21.70,30.10,19.50,24.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-08,25.30,18.00,22.10,28.70,20.00,25.00,2.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-09,24.50,19.80,21.10,24.90,21.20,22.80,17.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-10,27.00,19.10,22.90,29.20,20.80,24.70,1.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-11,27.70,21.20,23.70,31.70,23.10,26.80,5.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-12,29.00,21.10,24.70,34.10,24.70,29.20,1.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-13,27.60,22.90,24.70,33.10,27.30,29.50,1.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-14,28.30,22.00,24.60,34.20,26.00,29.30,10.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-15,27.20,22.50,24.20,31.70,27.30,29.10,45.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-16,27.70,22.20,24.60,32.30,26.60,29.00,0.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-17,27.40,20.70,24.30,30.90,24.00,28.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-18,28.70,23.50,25.70,33.60,27.70,29.70,3.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-19,28.00,25.00,26.20,30.60,27.70,29.20,4.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-20,25.30,22.80,24.30,31.90,26.90,29.50,66.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-21,22.80,19.40,21.10,27.00,19.40,23.50,64.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-22,26.30,19.10,22.20,29.50,21.60,25.30,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-23,23.10,20.40,21.90,25.60,23.90,24.80,10.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-24,25.60,19.80,22.10,28.40,22.70,25.10,28.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-25,26.20,20.80,23.20,30.80,24.00,27.10,8.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-26,24.40,20.30,22.90,28.20,23.40,26.10,54.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-27,25.90,20.00,22.80,29.70,23.20,26.20,0.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-28,26.20,20.80,23.60,29.80,24.50,27.40,0.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-29,28.30,21.60,24.80,31.00,24.70,28.00,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-06-30,28.10,22.00,24.20,31.80,25.40,27.90,6.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-01,27.30,21.60,24.10,31.00,24.90,28.00,1.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-02,29.20,21.70,25.30,32.40,25.40,28.80,1.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-03,28.30,23.90,25.70,31.90,28.30,29.70,17.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-04,26.80,23.00,24.70,31.90,26.90,29.30,55.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-05,30.30,25.20,27.40,33.80,28.50,30.80,1.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-06,26.10,23.90,25.20,31.50,27.80,29.60,9.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-07,28.90,24.10,26.40,34.90,28.40,31.70,9.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-08,31.70,25.10,27.90,37.10,29.90,32.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-09,31.60,24.50,27.90,37.20,29.50,33.20,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-10,32.00,24.00,27.80,38.10,29.10,33.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-11,32.30,23.40,27.60,39.40,28.50,33.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-12,32.50,24.00,28.30,38.50,28.90,34.00,0.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-13,32.10,26.00,28.80,37.70,30.70,34.10,0.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-14,30.40,25.80,27.50,36.50,31.00,33.40,10.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-15,31.70,25.00,28.00,37.50,30.60,33.80,0.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-16,32.00,23.60,27.90,37.00,28.50,32.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-17,31.90,23.80,27.70,36.40,28.50,32.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-18,30.60,24.70,27.20,36.10,30.00,32.50,0.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-19,30.30,24.20,27.30,35.50,29.60,32.40,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-20,32.30,24.70,28.20,38.10,29.80,33.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-21,32.50,25.20,28.60,37.70,30.70,33.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-22,32.00,24.20,28.10,37.20,29.40,33.60,0.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-23,32.30,25.50,28.50,35.80,30.90,32.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-24,32.80,26.40,29.10,36.50,30.80,33.20,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-25,32.30,25.70,28.50,36.80,30.80,33.80,4.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-26,29.40,23.80,26.40,34.10,28.30,31.30,8.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-27,31.40,25.50,27.70,36.60,31.00,33.20,5.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-28,30.20,26.20,27.90,36.00,31.90,33.80,0.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-29,30.00,26.60,27.50,35.50,31.80,33.00,12.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-30,30.30,26.00,27.60,37.00,31.80,33.60,18.20,OPEN_METEO_ERA5_LAND,fukuoka
2013-07-31,31.70,26.00,28.60,37.80,31.60,34.40,1.90,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-01,32.20,26.60,28.80,38.30,32.50,34.90,1.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-02,30.80,25.90,28.30,36.80,32.30,34.30,0.80,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-03,31.40,25.50,28.40,37.40,31.70,34.40,1.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-04,27.80,25.90,26.80,33.50,31.30,32.60,18.70,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-05,30.10,25.50,27.20,36.00,31.30,33.00,3.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-06,32.90,25.60,28.80,38.50,31.20,34.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-07,31.90,26.60,29.00,38.40,33.00,35.70,1.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-08,32.90,26.90,29.30,39.20,33.40,35.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-09,33.60,26.80,29.80,41.20,33.40,36.80,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-10,33.70,26.10,29.50,41.20,32.60,36.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-11,33.90,26.60,29.90,40.80,33.40,36.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-12,34.00,26.90,29.80,41.40,34.00,36.70,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-13,32.40,26.30,28.90,39.90,32.70,35.70,2.90,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-14,32.60,26.40,28.90,40.20,33.30,35.70,3.40,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-15,32.40,26.30,29.10,39.00,32.50,35.20,0.60,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-16,33.10,26.20,29.50,39.00,32.20,35.40,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-17,33.80,26.40,29.90,39.00,32.20,35.60,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-18,34.70,26.80,31.00,41.90,33.10,37.50,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-19,35.20,29.00,31.60,41.80,36.20,38.00,0.30,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-20,35.80,28.10,31.50,42.40,34.70,37.90,0.00,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-21,34.80,28.20,31.30,42.60,35.30,38.20,0.50,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-22,33.80,28.30,30.70,41.20,35.50,37.50,2.10,OPEN_METEO_ERA5_LAND,fukuoka
2013-08-23,30.80,26.90,28.60,36.60,32.90,34.30,6.90,OPEN_METEO_ERA5_LAND,fukuoka
